"rxnID"	"name"	"reaction"
"rn:R10320"	"8-O-methyldihydrosterigmatocystin,NADPH:O2 oxidoreductase (aflatoxin-B forming)"	"dihydro-o-methylsterigmatocystin + 2 nadph + 2 h(+) + 2 oxygen <=> aflatoxin b2 + 2 nadp(+) + h2o + methanol + co2"
"rn:R10321"	"tryprostatin B,NADPH:oxygen oxidoreductase (6-hydroxytryprostatin B-forming)"	"tryprostatin b + nadph + h(+) + oxygen <=> 6-hydroxytryprostatin b + nadp(+) + h2o"
"rn:R10322"	"cyclo(L-leucyl-L-leucyl),reduced-ferredoxin:oxygen oxidoreductase (N-hydroxylating,aromatizing)"	"cyclo(l-leucyl-l-leucyl) + 6 reduced ferredoxin + 3 oxygen <=> pulcherriminic acid + 6 oxidized ferredoxin + 4 h2o"
"rn:R10323"	"cyclo(L-tyrosyl-L-tyrosyl),NADPH:oxygen oxidoreductase (diarylbridge-forming)"	"cyclo(l-tyrosyl-l-tyrosyl) + nadph + h(+) + oxygen <=> mycocyclosin + nadp(+) + 2 h2o"
"rn:R10324"	"D-glyceraldehyde:acceptor oxidoreductase (FAD-containing)"	"d-glyceraldehyde + h2o + acceptor <=> d-glycerate + reduced acceptor"
"rn:R10325"	"2,3-bis-(O-phytany)l-sn-glycerol 1-phosphate:NAD+ oxidoreductase"	"2,3-bis-(o-phytanyl)-sn-glycerol 1-phosphate + 8 nad(+) <=> 2,3-bis-o-(geranylgeranyl)glycerol 1-phosphate + 8 nadh + 8 h(+)"
"rn:R10326"	"2,3-bis-(O-phytany)l-sn-glycerol 1-phosphate:NADP+ oxidoreductase"	"2,3-bis-(o-phytanyl)-sn-glycerol 1-phosphate + 8 nadp(+) <=> 2,3-bis-o-(geranylgeranyl)glycerol 1-phosphate + 8 nadph + 8 h(+)"
"rn:R10327"	"cyclo(L-leucyl-L-phenylalanyl):oxygen oxidoreductase"	"cyclo(l-leucyl-l-phenylalanyl) + oxygen <=> cyclo[(z)-alpha,beta-didehydrophenylalanyl-l-leucyl] + hydrogen peroxide"
"rn:R10328"	"cyclo[(Z)-alpha,beta-didehydrophenylalanyl-L-leucyl]:oxygen oxidoreductase"	"cyclo[(z)-alpha,beta-didehydrophenylalanyl-l-leucyl] + oxygen <=> albonoursin + hydrogen peroxide"
"rn:R10329"	"cyclo(L-leucyl-L-phenylalanyl):oxygen oxidoreductase"	"cyclo(l-leucyl-l-phenylalanyl) + 2 oxygen <=> albonoursin + 2 hydrogen peroxide"
"rn:R10330"	"dihydrourocanate:acceptor oxidoreductase"	"dihydrourocanate + acceptor <=> urocanate + reduced acceptor"
"rn:R10331"	"2,3-bis-(O-phytanyl)-sn-glycero-phospholipid:ferredoxin oxidoreductase"	"2,3-bis-(o-phytanyl)-sn-glycerol 1-phosphate + acceptor <=> 2,3-bis-o-(geranylgeranyl)glycerol 1-phosphate + reduced acceptor"
"rn:R10332"	"5,6,7,8-tetrahydromethanopterin 5,6-oxidoreductase"	"5,6,7,8-tetrahydromethanopterin + nad(+) <=> 7,8-dihydromethanopterin + nadh + h(+)"
"rn:R10333"	"S,S-dimethyl-beta-propiothetin:tetrahydrofolate S-methyltransferase"	"s,s-dimethyl-beta-propiothetin + tetrahydrofolate <=> 3-(methylthio)propanoate + 5-methyltetrahydrofolate"
"rn:R10334"	"L-leucyl-tRNALeu:L-phenylalanyl-tRNAPhe leucyltransferase (cyclizing)"	"l-leucyl-trna + l-phenylalanyl-trna(phe) <=> trna(leu) + trna(phe) + cyclo(l-leucyl-l-phenylalanyl)"
"rn:R10335"	"L-tyrosyl-tRNATyr:L-tyrosyl-tRNATyr tyrosyltransferase (cyclizing)"	"2 l-tyrosyl-trna(tyr) <=> 2 trna(tyr) + cyclo(l-tyrosyl-l-tyrosyl)"
"rn:R10336"	"L-leucyl-tRNALeu:L-leucyl-tRNALeu leucyltransferase (cyclizing)"	"2 l-leucyl-trna <=> 2 trna(leu) + cyclo(l-leucyl-l-leucyl)"
"rn:R10337"	"5-phospho-alpha-D-ribose 1-diphosphate:4-aminobenzoate 5-phospho-beta-D-ribofuranosyltransferase (decarboxylating)"	"5-phospho-alpha-d-ribose 1-diphosphate + 4-aminobenzoate <=> 4-(beta-d-ribofuranosyl)aniline 5'-phosphate + co2 + diphosphate"
"rn:R10338"	"S-adenosyl 3-(methylthio)propylamine:agmatine 3-aminopropyltransferase"	"s-adenosylmethioninamine + agmatine <=> 5'-methylthioadenosine + n1-(3-aminopropyl)agmatine"
"rn:R10339"	"(7,8-dihydropterin-6-yl)methyl-diphosphate:4-(beta-D-ribofuranosyl)aniline-5'-phosphate 6-hydroxymethyl-7,8-dihydropterintransferase"	"6-hydroxymethyl-7,8-dihydropterin diphosphate + 4-(beta-d-ribofuranosyl)aniline 5'-phosphate <=> n-[(7,8-dihydropterin-6-yl)methyl]-4-(beta-d-ribofuranosyl)aniline 5'-phosphate + diphosphate"
"rn:R10340"	"dimethylallyl-diphosphate:brevianamide-F dimethylallyl-C-2-transferase"	"dimethylallyl diphosphate + brevianamide f <=> diphosphate + tryprostatin b"
"rn:R10341"	"dimethylallyl-diphosphate:verruculogen dimethylallyl-O-transferase"	"dimethylallyl diphosphate + verruculogen <=> diphosphate + fumitremorgin a"
"rn:R10342"	"ATP:ATP adenylyltransferase (cyclizing)"	"2 atp <=> 2 diphosphate + cyclic di-3',5'-adenylate"
"rn:R10343"	"succinyl-CoA:acetate CoA-transferase"	"succinyl-coa + acetate <=> acetyl-coa + succinate"
"rn:R10344"	"7,8-dihydroneopterin 2',3'-cyclic phosphate 3'-phosphodiesterase"	"7,8-dihydroneopterin 2',3'-cyclic phosphate + h2o <=> dihydroneopterin phosphate"
"rn:R10345"	"7,8-dihydroneopterin 2',3'-cyclic phosphate 2'-phosphodiesterase"	"7,8-dihydroneopterin 2',3'-cyclic phosphate + h2o <=> 7,8-dihydroneopterin 2'-phosphate"
"rn:R10346"	"beta-L-arabinofuranoside non-reducing end beta-L-arabinofuranosidase"	"beta-l-arabinofuranosyl-(1->2)-beta-l-arabinofuranose + h2o <=> 2 beta-l-arabinofuranose"
"rn:R10347"	"N1-aminopropylagmatine amidinohydrolase"	"n1-(3-aminopropyl)agmatine + h2o <=> spermidine + urea"
"rn:R10348"	"GTP 7,8-8,9-dihydrolase (cyclizing, formate-releasing, diphosphate-releasing)"	"gtp + h2o <=> 7,8-dihydroneopterin 2',3'-cyclic phosphate + formate + diphosphate"
"rn:R10349"	"NONE"	"geranylgeranyl diphosphate + indoleglycerol phosphate <=> 3-geranylgeranylindole + d-glyceraldehyde 3-phosphate + diphosphate"
"rn:R10350"	"3-geranylgeranylindole,NADPH:oxygen oxidoreductase (10,11-epoxidizing)"	"3-geranylgeranylindole + oxygen + nadph + h(+) <=> 10,11-epoxy-3-geranylgeranylindole + nadp(+) + h2o"
"rn:R10351"	"emindole-SB,NADPH:oxygen oxidoreductase (14,15-epoxidizing)"	"emindole sb + oxygen + nadph + h(+) <=> 14,15-epoxyemindole sb + nadp(+) + h2o"
"rn:R10352"	"NONE"	"10,11-epoxy-3-geranylgeranylindole <=> emindole sb"
"rn:R10353"	"NONE"	"14,15-epoxyemindole sb <=> paspaline"
"rn:R10356"	"paspaline-B,NADPH:oxygen oxidoreductase"	"paspaline b + nadph + h(+) + oxygen <=> 12-demethyl-11,12-dehydropaspaline + nadp(+) + h2o + formate"
"rn:R10357"	"NONE"	"12-demethyl-11,12-dehydropaspaline + oxygen + nadph + h(+) <=> beta-pc-m6 + nadp(+) + h2o"
"rn:R10358"	"NONE"	"beta-pc-m6 + oxygen + nadph + h(+) <=> 13-desoxypaxilline + nadp(+) + 2 h2o"
"rn:R10359"	"13-desoxypaxilline,NADPH:oxygen oxidoreductase"	"13-desoxypaxilline + nadph + h(+) + oxygen <=> paxilline + nadp(+) + h2o"
"rn:R10360"	"NONE"	"paxilline + 2 dimethylallyl diphosphate <=> 21,22-diprenylpaxilline + 2 diphosphate"
"rn:R10361"	"NONE"	"13-desoxypaxilline + nadph + oxygen + h(+) <=> paspalicine + nadp(+) + 2 h2o"
"rn:R10362"	"NONE"	"paspalicine + oxygen + nadph + h(+) <=> paspalinine + nadp(+) + h2o"
"rn:R10365"	"dimethylallyl-diphosphate:paspalinine dimethylallyltransferase"	"paspalinine + dimethylallyl diphosphate <=> aflatrem + diphosphate"
"rn:R10366"	"13-desoxyterpendole I,NADPH:oxygen oxidoreductase"	"13-desoxyterpendole i + nadph + h(+) + oxygen <=> terpendole i + nadp(+) + h2o"
"rn:R10367"	"NONE"	"20,21-diprenylterpendole i + 3 oxygen + 3 nadph + 3 h(+) <=> lolitriol + 3 nadp(+) + 4 h2o"
"rn:R10368"	"NONE"	"lolitrem e + nadph + oxygen + h(+) <=> lolitrem b + nadp(+) + 2 h2o"
"rn:R10369"	"NONE"	"terpendole i + 2 dimethylallyl diphosphate <=> 20,21-diprenylterpendole i + 2 diphosphate"
"rn:R10370"	"dimethylallyl-diphosphate:lolitriol dimethylallyl-O-transferase"	"lolitriol + dimethylallyl diphosphate <=> lolitrem e + diphosphate"
"rn:R10371"	"paspaline,NADPH:oxygen oxidoreductase"	"paspaline + 2 nadph + 2 h(+) + 2 oxygen <=> paspaline b + 2 nadp(+) + 3 h2o"
"rn:R10372"	"NONE"	"paspaline b <=> terpendole g"
"rn:R10373"	"paspaline,NADPH:oxygen oxidoreductase"	"paspaline + oxygen + nadph + h(+) <=> terpendole e + nadp(+) + h2o"
"rn:R10376"	"NONE"	"terpendole e + 4 nadph + 4 oxygen + 4 h(+) <=> 13-desoxyterpendole i + formate + 4 nadp(+) + 5 h2o"
"rn:R10379"	"NONE"	"12-demethyl-11,12-dehydropaspaline + 3 oxygen + 3 nadph + 3 h(+) <=> terpendole i + 3 nadp(+) + 3 h2o"
"rn:R10380"	"dimethylallyl-diphosphate:terpendole-I dimethylallyl-O-transferase"	"terpendole i + dimethylallyl diphosphate <=> terpendole j + diphosphate"
"rn:R10381"	"NONE"	"terpendole j + nadph + oxygen + h(+) <=> terpendole c + nadp(+) + 2 h2o"
"rn:R10382"	"NONE"	"terpendole c <=> terpendole k"
"rn:R10383"	"NONE"	"terpendole c + 2 dimethylallyl diphosphate <=> 20,21-diprenylterpendole c + 2 diphosphate"
"rn:R10384"	"NONE"	"terpendole j + 2 dimethylallyl diphosphate <=> 20,21-diprenylterpendole j + 2 diphosphate"
"rn:R10385"	"5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase"	"methyl-co(iii) corrinoid protein + tetrahydrosarcinapterin <=> co(i) corrinoid protein + 5-methyl-h4spt"
"rn:R10388"	"nitroalkane:oxygen oxidoreductase"	"nitroalkane + h2o + oxygen <=> aldehyde + nitrite + hydrogen peroxide"
"rn:R10389"	"nitroalkane:oxygen oxidoreductase"	"nitroalkane + h2o + oxygen <=> ketone + nitrite + hydrogen peroxide"
"rn:R10390"	"H2:polysulfide oxidoreductase"	"hydrogen + polysulfide(n) <=> hydrogen sulfide + polysulfide(n-1)"
"rn:R10391"	"(R)-(homo)2-citrate hydro-lyase [(-)-threo-Iso(homo)2-citrate forming]"	"(r)-(homo)2-citrate <=> (-)-threo-iso(homo)2-citrate"
"rn:R10392"	"(R)-(homo)2-citrate hydro-lyase"	"(r)-(homo)2-citrate <=> cis-(homo)2-aconitate + h2o"
"rn:R10393"	"(-)-threo-iso(homo)2-citrate hydro-lyase"	"cis-(homo)2-aconitate + h2o <=> (-)-threo-iso(homo)2-citrate"
"rn:R10394"	"(R)-(homo)3-citrate hydro-lyase [(-)-threo-Iso(homo)3-citrate forming]"	"(r)-(homo)3-citrate <=> (-)-threo-iso(homo)3-citrate"
"rn:R10395"	"(R)-(homo)3-citrate hydro-lyase"	"(r)-(homo)3-citrate <=> cis-(homo)3-aconitate + h2o"
"rn:R10396"	"(-)-threo-iso(homo)3-citrate hydro-lyase"	"cis-(homo)3-aconitate + h2o <=> (-)-threo-iso(homo)3-citrate"
"rn:R10397"	"NONE"	"7-oxoheptanoic acid <=> 7-mercaptoheptanoic acid"
"rn:R10398"	"versiconol acetate O-acetylhydrolase"	"versiconol acetate + h2o <=> versiconol + acetate"
"rn:R10399"	"versiconol-acetate:NADP+ oxidoreductase"	"versiconol acetate + nadp(+) <=> versiconal hemiacetal acetate + nadph + h(+)"
"rn:R10400"	"versiconol:NADP+ oxidoreductase"	"versiconol + nadp(+) <=> versiconal + nadph + h(+)"
"rn:R10401"	"versiconal-hemiacetal-acetate O-acetylhydrolase"	"versiconal hemiacetal acetate + h2o <=> versiconal + acetate"
"rn:R10402"	"versiconal hydro-lyase (versicolorin-B forming)"	"versiconal <=> versicolorin b + h2o"
"rn:R10403"	"S-adenosyl-L-methionine:dihydrodemethylsterigmatocystin 6-O-methyltransferase"	"s-adenosyl-l-methionine + dihydrodemethylsterigmatocystin <=> s-adenosyl-l-homocysteine + dihydrosterigmatocystin"
"rn:R10404"	"NONE"	"s-adenosyl-l-methionine <=> s-adenosyl-l-homocysteine"
"rn:R10405"	"NONE"	"terpendole e <=> terpendole g"
"rn:R10406"	"NONE"	"terpendole g <=> terpendole b"
"rn:R10407"	"NONE"	"2-amino-2-deoxy-d-gluconate + protein n(pi)-phospho-l-histidine <=> d-glucosaminate-6-phosphate + protein histidine"
"rn:R10408"	"D-glucosaminate-6-phosphate ammonia-lyase; 2-amino-2-deoxy-D-gluconate 6-phosphate ammonia-lyase (2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)"	"d-glucosaminate-6-phosphate <=> 2-dehydro-3-deoxy-6-phospho-d-gluconate + ammonia"
"rn:R10409"	"NONE"	"s-sulfo-l-cysteine + glutaredoxin <=> l-cysteine + sulfite + glutaredoxin disulfide"
"rn:R10410"	"NONE"	"beta-paxitriol <=> paxilline"
"rn:R10411"	"D-glucose:acceptor oxidoreductase"	"d-glucose + acceptor <=> d-glucono-1,5-lactone + reduced acceptor"
"rn:R10412"	"(2E,6E)-farnesol:NAD+ 1-oxidoreductase"	"(2e,6e)-farnesol + nad(+) <=> 2-trans,6-trans-farnesal + nadh + h(+)"
"rn:R10413"	"L-enduracididine,2-oxoglutarate:O2 oxidoreductase (3-hydroxylating)"	"l-enduracididine + 2-oxoglutarate + oxygen <=> (3s)-3-hydroxy-l-enduracididine + succinate + co2"
"rn:R10414"	"fumitremorgin C,NADPH:oxygen oxidoreductase (12alpha,13alpha-dihydroxyfumitremorgin C-forming)"	"fumitremorgin c + 2 nadph + 2 h(+) + 2 oxygen <=> 12alpha,13alpha-dihydroxyfumitremorgin c + 2 nadp(+) + 2 h2o"
"rn:R10415"	"(3S,5S)-carbapenam-3-carboxylate,2-oxoglutarate:oxygen oxidoreductase (dehydrating)"	"(3s,5s)-carbapenam-3-carboxylic acid + 2-oxoglutarate + oxygen <=> (5r)-carbapen-2-em-3-carboxylate + succinate + co2 + h2o"
"rn:R10416"	"tryprostatin A,NADPH:oxygen oxidoreductase"	"tryprostatin a + nadph + h(+) + oxygen <=> fumitremorgin c + nadp(+) + 2 h2o"
"rn:R10417"	"kanamycin-A:NADP+ oxidoreductase"	"kanamycin a + nadp(+) <=> 2'-dehydrokanamycin a + nadph + h(+)"
"rn:R10418"	"(S)-2-chloropropanoate:NADP+ oxidoreductase"	"(s)-2-chloropropanoate + nadp(+) <=> 2-chloroacrylate + nadph + h(+)"
"rn:R10419"	"hydrogen sulfide:NAD+ oxidoreductase (CoA-dependent)"	"hydrogen sulfide + nad(+) <=> sulfur + nadh + h(+)"
"rn:R10420"	"GDP-beta-L-colitose:NAD+ 4-oxidoreductase (5-epimerizing)"	"gdp-beta-l-colitose + nad(+) <=> gdp-4-dehydro-3,6-dideoxy-alpha-d-mannose + nadh + h(+)"
"rn:R10421"	"GDP-beta-L-colitose:NADP+ 4-oxidoreductase (5-epimerizing)"	"gdp-beta-l-colitose + nadp(+) <=> gdp-4-dehydro-3,6-dideoxy-alpha-d-mannose + nadph + h(+)"
"rn:R10422"	"3alpha-hydroxysteroid:NAD+ 3-oxidoreductase"	"3alpha-hydroxysteroid + nad(+) <=> 3-oxosteroid + nadh + h(+)"
"rn:R10423"	"3alpha-hydroxysteroid:NADP+ 3-oxidoreductase"	"3alpha-hydroxysteroid + nadp(+) <=> 3-oxosteroid + nadph + h(+)"
"rn:R10424"	"UDP-alpha-D-kanosamine:2'-deamino-2'-hydroxyneamine 1-alpha-D-kanosaminyltransferase"	"udp-kanosamine + 2'-deamino-2'-hydroxyneamine <=> udp + kanamycin a"
"rn:R10425"	"UDP-alpha-D-kanosamine:neamine 1-alpha-D-kanosaminyltransferase"	"udp-kanosamine + neamine <=> udp + kanamycin b"
"rn:R10426"	"UDP-alpha-D-kanosamine:paromamine 1-alpha-D-kanosaminyltransferase"	"udp-kanosamine + paromamine <=> udp + kanamycin c"
"rn:R10427"	"UDP-alpha-D-kanosamine:2'-deamino-2'-hydroxyparomamine 1-alpha-D-kanosaminyltransferase"	"udp-kanosamine + 2'-deamino-2'-hydroxyparomamine <=> udp + kanamycin x"
"rn:R10428"	"an aldopyranose:NAD+ 1-oxidoreductase"	"aldopyranose + nad(+) <=> aldono-1,5-lactone + nadh + h(+)"
"rn:R10429"	"an aldopyranose:NADP+ 1-oxidoreductase"	"aldopyranose + nadp(+) <=> aldono-1,5-lactone + nadph + h(+)"
"rn:R10430"	"S-methyl-L-methionine:L-selenocysteine Se-methyltransferase"	"s-methyl-l-methionine + l-selenocysteine <=> l-methionine + se-methyl-l-selenocysteine"
"rn:R10431"	"S-adenosyl-L-methionine:2-oxo-3-phenylpropanoate C3-methyltransferase"	"s-adenosyl-l-methionine + phenylpyruvate <=> s-adenosyl-l-homocysteine + (3s)-2-oxo-3-phenylbutanoate"
"rn:R10432"	"UDP-alpha-D-galactose:N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 3-beta-galactosyltransferase"	"udp-alpha-d-galactose + n-acetyl-d-glucosaminyldiphosphoundecaprenol <=> udp + beta-d-gal-(1->3)-alpha-d-glcnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10433"	"UDP-alpha-D-galactose:N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol beta-1,4-galactosyltransferase"	"udp-alpha-d-galactose + n-acetyl-d-glucosaminyldiphosphoundecaprenol <=> udp + beta-d-gal-(1->4)-alpha-d-glcnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10434"	"UDP-alpha-D-glucose:N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol beta-1,3-glucosyltransferase"	"udp-glucose + n-acetyl-d-glucosaminyldiphosphoundecaprenol <=> udp + beta-d-glc-(1->3)-alpha-d-glcnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10435"	"UDP-N-acetyl-alpha-D-galactosamine:N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol alpha-1,3-N-acetyl-D-galactosyltransferase"	"udp-n-acetyl-d-galactosamine + n-acetyl-alpha-d-galactosaminyl-diphospho-ditrans,octacis-undecaprenol <=> udp + alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10436"	"UDP-alpha-D-galactose:alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol beta-1,3-galactosyltransferase"	"udp-alpha-d-galactose + alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol <=> udp + beta-d-gal-(1->3)-alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10437"	"7-(hydroxymethyl)bacteriochlorophyllide c:S-adenosyl-L-methionine oxidoreductase (C-7(1)-hydroxylating)"	"s-adenosyl-l-methionine + 7-(hydroxymethyl)bacteriochlorophyllide c + h2o <=> 7-(dihydroxymethyl)bacteriochlorophyllide c + 5'-deoxyadenosine + l-methionine"
"rn:R10438"	"hydrogen sulfide:NADP+ oxidoreductase (CoA-dependent)"	"hydrogen sulfide + nadp(+) <=> sulfur + nadph + h(+)"
"rn:R10439"	"GDP-beta-L-fucose:beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol alpha-1,2-fucosyltransferase"	"gdp-l-fucose + beta-d-gal-(1->3)-alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol <=> gdp + alpha-l-fuc-(1->2)-beta-d-gal-(1->3)-alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10440"	"UDP-alpha-D-galactose:alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol alpha-1,3-galactosyltransferase"	"udp-alpha-d-galactose + alpha-l-fuc-(1->2)-beta-d-gal-(1->3)-alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol <=> udp + alpha-d-gal-(1->3)-(alpha-l-fuc-(1->2))-beta-d-gal-(1->3)-alpha-d-galnac-(1->3)-alpha-d-galnac-diphospho-ditrans,octacis-undecaprenol"
"rn:R10441"	"CDP-2,3-bis-(O-phytanyl)-sn-glycerol:L-serine 2,3-bis-(O-phytanyl)-sn-glycerol phosphotransferase"	"cdp-2,3-bis-(o-phytanyl)-sn-glycerol + l-serine <=> cmp + 2,3-bis-(o-phytanyl)-sn-glycero-1-phospho-l-serine"
"rn:R10442"	"NONE"	"ndp + h2o <=> nucleoside 5'-phosphate + orthophosphate"
"rn:R10443"	"nucleoside triphosphate phosphohydrolase (nucleoside monophosphoate-forming)"	"nucleoside triphosphate + 2 h2o <=> nucleoside 5'-phosphate + 2 orthophosphate"
"rn:R10444"	"caldariellaquinol:O2 oxidoreductase (H+-transporting)"	"2 caldariellaquinol + oxygen + n h(+) <=> 2 caldariellaquinone + 2 h2o + n h(+)"
"rn:R10445"	"fumitremorgin B,2-oxoglutarate:oxygen oxidoreductase (verruculogen-forming)"	"fumitremorgin b + 2-oxoglutarate + 2 oxygen + reduced acceptor <=> verruculogen + succinate + co2 + h2o + acceptor"
"rn:R10446"	"L-asparagine,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"	"l-asparagine + 2-oxoglutarate + oxygen <=> (2s,3s)-3-hydroxyasparagine + succinate + co2"
"rn:R10447"	"S-adenosyl-L-methionine:benzoate O-methyltransferase"	"s-adenosyl-l-methionine + benzoate <=> s-adenosyl-l-homocysteine + methyl benzoate"
"rn:R10448"	"S-adenosyl-L-methionine:salicylate 1-O-methyltransferase"	"s-adenosyl-l-methionine + salicylate <=> s-adenosyl-l-homocysteine + methyl salicylate"
"rn:R10449"	"S-adenosyl-L-methionine:gibberellin A9 O-methyltransferase"	"s-adenosyl-l-methionine + gibberellin a9 <=> s-adenosyl-l-homocysteine + methyl gibberellin a9"
"rn:R10450"	"S-adenosyl-L-methionine:gibberellin A4 O-methyltransferase"	"s-adenosyl-l-methionine + gibberellin a4 <=> s-adenosyl-l-homocysteine + methyl gibberellin a4"
"rn:R10451"	"S-adenosyl-L-methionine:anthranilate O-methyltransferase"	"s-adenosyl-l-methionine + anthranilate <=> s-adenosyl-l-homocysteine + o-methyl anthranilate"
"rn:R10452"	"S-adenosyl-L-methionine:(indol-3-yl)acetate O-methyltransferase"	"s-adenosyl-l-methionine + indole-3-acetate <=> s-adenosyl-l-homocysteine + methyl (indol-3-yl)acetate"
"rn:R10453"	"3-dimethylallyl-4-hydroxybenzoate:3-amino-4,7-dihydroxycoumarin ligase (AMP-forming)"	"atp + 3-dimethylallyl-4-hydroxybenzoate + 3-amino-4,7-dihydroxycoumarin <=> amp + diphosphate + 8-demethylnovobiocic acid"
"rn:R10454"	"S-adenosyl-L-methionine:8-demethylnovobiocic acid C8-methyltransferase"	"s-adenosyl-l-methionine + 8-demethylnovobiocic acid <=> s-adenosyl-l-homocysteine + novobiocic acid"
"rn:R10455"	"S-adenosyl-L-methionine:L-histidine-[translation elongation factor 2] 2-[(3S)-3-amino-3-carboxypropyl]transferase"	"s-adenosyl-l-methionine + l-histidine-[translation elongation factor 2] <=> 5'-methylthioadenosine + peptide 2-(3-carboxy-3-aminopropyl)-l-histidine"
"rn:R10456"	"dimethylallyl-diphosphate:brevianamide-F tert-dimethylallyl-C-2-transferase"	"dimethylallyl diphosphate + brevianamide f <=> diphosphate + deoxybrevianamide e"
"rn:R10457"	"dimethylallyl-diphosphate:12alpha,13alpha-dihydroxyfumitremorgin C dimethylallyl-N-1-transferase"	"dimethylallyl diphosphate + 12alpha,13alpha-dihydroxyfumitremorgin c <=> diphosphate + fumitremorgin b"
"rn:R10459"	"dTDP-5-dimethyl-L-lyxose:NAD+ 4-oxidoreductase"	"dtdp-4-oxo-5-c-methyl-l-rhamnose + nadh + h(+) <=> dtdp-5-dimethyl-l-lyxose + nad(+)"
"rn:R10460"	"GDP-4-amino-4,6-dideoxy-alpha-D-mannose:2-oxoglutarate aminotransferase"	"gdp-4-amino-4,6-dideoxy-alpha-d-mannose + 2-oxoglutarate <=> gdp-4-dehydro-6-deoxy-d-mannose + l-glutamate"
"rn:R10461"	"O-acetyl-L-serine:hydroxyurea 2-amino-2-carboxyethyltransferase"	"o-acetyl-l-serine + hydroxyurea <=> o-ureido-l-serine + acetate"
"rn:R10462"	"ATP:GTP adenylyltransferase (cyclizing)"	"atp + gtp <=> 2 diphosphate + cyclic gmp-amp"
"rn:R10463"	"ATP:L-threonyl,bicarbonate adenylyltransferase"	"l-threonine + atp + hco3- + h(+) <=> l-threonylcarbamoyladenylate + diphosphate + h2o"
"rn:R10464"	"CDP-2,3-bis-(O-phytanyl)-sn-glycerol:1L-myo-inositol 1-phosphate 1-sn-archaetidyltransferase"	"cdp-2,3-bis-(o-phytanyl)-sn-glycerol + 1d-myo-inositol 3-phosphate <=> cmp + 1-archaetidyl-1d-myo-inositol 3-phosphate"
"rn:R10465"	"UDP-N-acetyl-alpha-D-galactosamine:ditrans,octacis-undecaprenyl phosphate N-acetyl-D-galactosaminephosphotransferase"	"udp-n-acetyl-d-galactosamine + di-trans,poly-cis-undecaprenyl phosphate <=> ump + n-acetyl-alpha-d-galactosaminyl-diphospho-ditrans,octacis-undecaprenol"
"rn:R10466"	"N(omega)-hydroxy-L-arginine amidinohydrolase"	"n(omega)-hydroxyarginine + h2o <=> l-ornithine + hydroxyurea"
"rn:R10467"	"2-heptyl-4(1H)-quinolone,NADH:oxygen oxidoreductase (3-hydroxylating)"	"2-heptyl-4(1h)-quinolone + nadh + h(+) + oxygen <=> 2-heptyl-3-hydroxy-quinolone + nad(+) + h2o"
"rn:R10468"	"protoheme,hydrogen-donor:oxygen oxidoreductase (delta-methene-oxidizing, hydroxylating)"	"heme + 5 reduced acceptor + 4 oxygen <=> 5-oxo-delta-bilirubin + fe2+ + formaldehyde + 5 acceptor + 4 h2o"
"rn:R10469"	"2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate hydro-lyase (cyclizing, 3-amino-4-hydroxybenzoate-forming)"	"2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate <=> 3-amino-4-hydroxybenzoate + orthophosphate + 2 h2o"
"rn:R10470"	"O-ureido-D-serine cyclo-ligase (D-cycloserine-forming)"	"o-ureido-d-serine + atp + h2o <=> cycloserine + co2 + ammonia + adp + orthophosphate"
"rn:R10472"	"S-adenosyl-L-methionine:emodin 8-O-methyltransferase"	"s-adenosyl-l-methionine + emodin <=> s-adenosyl-l-homocysteine + questin"
"rn:R10473"	"acetyl-CoA:benzylalcohol O-acetyltransferase"	"acetyl-coa + benzyl alcohol <=> coa + benzyl acetate"
