"rxnID"	"query"	"formula"	"description"	"ko"	"pathway"	"pathway_name0"	"RHEA_ID"	"RHEA_ID2"	"metnetID"	"metnetID2"	"formula_metnet"	"formula_metnet_balance"	"Equation"	"formula_rhea"	"reverse"
"R03347"	"6519-YNL129W"	" Nicotinate D-ribonucleotide + ADP <=> Nicotinate D-ribonucleoside + ATP"	"ATP:beta-D-ribosylnicotinate 5-phosphotransferase"	"K10524"	"path:map00760;path:map01100"	"sce00760  Nicotinate and nicotinamide metabolism;sce01100  Metabolic pathways"	"rhea:25568"	"NA"	NA	"MNXR101960"	"1 `beta-D-ribosylnicotinate` + 1 `ATP` = 1 `H(+)` + 1 `nicotinate beta-D-ribonucleotide` + 1 `ADP`"	"true"	"1 MNXM1915@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM194@MNXD1 + 1 MNXM7@MNXD1"	"beta-D-ribosylnicotinate + ATP => ADP + H(+) + nicotinate beta-D-ribonucleotide;ADP + H(+) + nicotinate beta-D-ribonucleotide => beta-D-ribosylnicotinate + ATP"	"yes"
"R01560"	"6532-YNL141W"	" Adenosine + H2O <=> Inosine + Ammonia"	"Adenosine aminohydrolase"	"K01488"	"path:map00230;path:map01100;path:map05340"	"sce00230  Purine metabolism;sce01100  Metabolic pathways;sce05340  Primary immunodeficiency"	"rhea:24408"	"NA"	NA	"MNXR95432"	"1 `NH4(+)` + 1 `inosine` = 1 `H(+)` + 1 `H2O` + 1 `adenosine`"	"true"	"1 MNXM15@MNXD1 + 1 MNXM334@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM2@MNXD1 + 1 MNXM212@MNXD1"	"adenosine + H2O + H(+) => inosine + NH4(+);inosine + NH4(+) => adenosine + H2O + H(+)"	"yes"
"R02556"	"6532-YNL141W"	" Deoxyadenosine + H2O <=> Deoxyinosine + Ammonia"	"Deoxyadenosine aminohydrolase"	"K01488"	"path:map00230;path:map01100;path:map05340"	"sce00230  Purine metabolism;sce01100  Metabolic pathways;sce05340  Primary immunodeficiency"	"rhea:28190"	"NA"	NA	"MNXR97076"	"1 `NH4(+)` + 1 `2'-deoxyinosine` = 1 `H(+)` + 1 `H2O` + 1 `2'-deoxyadenosine`"	"true"	"1 MNXM15@MNXD1 + 1 MNXM935@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM2@MNXD1 + 1 MNXM625@MNXD1"	"2'-deoxyadenosine + H2O + H(+) => 2'-deoxyinosine + NH4(+);2'-deoxyinosine + NH4(+) => 2'-deoxyadenosine + H2O + H(+)"	"yes"
"R06259"	"6609-YNL219C"	"Dolichyl phosphate D-mannose + G10595 <=> Dolichyl phosphate + G10596"	"NONE"	"K03846"	"path:map00510;path:map00513;path:map01100"	"sce00510  N-Glycan biosynthesis;sce00513  Various types of N-glycan biosynthesis;sce01100  Metabolic pathways"	"rhea:29531"	"NA"	"MNXR110093"	"MNXR121812"	"1 `alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol` + 1 `dolichyl beta-D-mannosyl phosphate` = 1 `H(+)` + 1 `alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol` + 1 `dolichyl phosphate`"	"true"	"1 MNXM11177@MNXD1 + 1 MNXM7322@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM11178@MNXD1 + 1 MNXM278@MNXD1"	"alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl beta-D-mannosyl phosphate => alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl phosphate + H(+);alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl phosphate + H(+) => alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl beta-D-mannosyl phosphate"	"yes"
"R06261"	"6609-YNL219C"	"Dolichyl phosphate D-mannose + G10597 <=> Dolichyl phosphate + G00007"	"NONE"	"K03846"	"path:map00510;path:map00513;path:map01100"	"sce00510  N-Glycan biosynthesis;sce00513  Various types of N-glycan biosynthesis;sce01100  Metabolic pathways"	"rhea:29539"	"NA"	"MNXR110095"	"MNXR126399"	"1 `alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol` + 1 `dolichyl beta-D-mannosyl phosphate` = 1 `H(+)` + 1 `alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol` + 1 `dolichyl phosphate`"	"true"	"1 MNXM162649@MNXD1 + 1 MNXM7322@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM11180@MNXD1 + 1 MNXM278@MNXD1"	"alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl beta-D-mannosyl phosphate => alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl phosphate + H(+);alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl phosphate + H(+) => alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl beta-D-mannosyl phosphate"	"yes"
"R01135"	"6610-YNL220W"	" GTP + IMP + L-Aspartate <=> GDP + Orthophosphate + N6-(1,2-Dicarboxyethyl)-AMP"	"IMP:L-aspartate ligase (GDP-forming)"	"K01939"	"path:map00230;path:map00250;path:map01100"	"sce00230  Purine metabolism;sce00250  Alanine, aspartate and glutamate metabolism;sce01100  Metabolic pathways"	"rhea:15753"	"NA"	NA	"MNXR95495"	"1 `IMP` + 1 `L-aspartate` + 1 `GTP` = 2 `H(+)` + 1 `GDP` + 1 `N(6)-(1,2-dicarboxylatoethyl)-AMP(4-)` + 1 `phosphate`"	"true"	"1 MNXM125@MNXD1 + 1 MNXM42@MNXD1 + 1 MNXM51@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM30@MNXD1 + 1 MNXM565@MNXD1 + 1 MNXM9@MNXD1"	"L-aspartate + GTP + IMP => N(6)-(1,2-dicarboxyethyl)-AMP + GDP + 2 H(+) + phosphate;N(6)-(1,2-dicarboxyethyl)-AMP + GDP + 2 H(+) + phosphate => L-aspartate + GTP + IMP"	"yes"
"R00835"	"6630-YNL241C"	" D-Glucose 6-phosphate + NADP+ <=> D-Glucono-1,5-lactone 6-phosphate + NADPH + H+"	"D-glucose-6-phosphate:NADP+ 1-oxidoreductase"	"K00036"	"path:map00030;path:map00480;path:map01100;path:map01110;path:map01120;path:map01130;path:map01200;path:map05230"	"sce00030  Pentose phosphate pathway;sce00480  Glutathione metabolism;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01120  Microbial metabolism in diverse environments;sce01130  Biosynthesis of antibiotics;sce01200  Carbon metabolism;sce05230  Central carbon metabolism in cancer"	"rhea:15841"	"NA"	NA	"MNXR99907"	"1 `D-glucopyranose 6-phosphate` + 1 `NADP(+)` = 1 `H(+)` + 1 `6-phospho-D-glucono-1,5-lactone` + 1 `NADPH`"	"true"	"1 MNXM160@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM429@MNXD1 + 1 MNXM6@MNXD1"	"D-glucose 6-phosphate + NADP(+) => 6-phospho-D-glucono-1,5-lactone + H(+) + NADPH;6-phospho-D-glucono-1,5-lactone + H(+) + NADPH => D-glucose 6-phosphate + NADP(+)"	"yes"
"R10907"	"6630-YNL241C"	" beta-D-Glucose 6-phosphate + NAD+ <=> D-Glucono-1,5-lactone 6-phosphate + NADH + H+"	"beta-D-glucose-6-phosphate:NAD+ 1-oxidoreductase"	"K00036"	"path:map00030;path:map00480;path:map01100;path:map01110;path:map01120;path:map01130;path:map01200;path:map05230"	"sce00030  Pentose phosphate pathway;sce00480  Glutathione metabolism;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01120  Microbial metabolism in diverse environments;sce01130  Biosynthesis of antibiotics;sce01200  Carbon metabolism;sce05230  Central carbon metabolism in cancer"	"NA"	"NA"	"MNXR114219"	"MNXR114219"	"1 `H(+)` + 1 `NADH` + 1 `6-phospho-D-glucono-1,5-lactone` = 1 `beta-D-glucose 6-phosphate` + 1 `NAD(+)`"	"true"	"1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM429@MNXD1 = 1 MNXM508@MNXD1 + 1 MNXM8@MNXD1"	NA	"not sure"
"R03650"	"6636-YNL247W"	" ATP + L-Cysteine + tRNA(Cys) <=> AMP + Diphosphate + L-Cysteinyl-tRNA(Cys)"	"L-Cysteine:tRNA(Cys) ligase (AMP-forming)"	"K01883"	"path:map00970"	"sce00970  Aminoacyl-tRNA biosynthesis"	"rhea:17773"	"NA"	NA	"MNXR125936"	"1 `diphosphate` + 1 `AMP` + 1 `3'-(L-cysteinyl)adenylyl group` = 1 `ATP` + 1 `L-cysteine` + 1 `AMP 3'-end residue`"	"true"	"1 MNXM11@MNXD1 + 1 MNXM14@MNXD1 + 1 MNXM145731@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM55@MNXD1 + 1 MNXM90666@MNXD1"	"L-cysteine + ATP + tRNA(Cys) => L-cysteinyl-tRNA(Cys) + AMP + diphosphate;L-cysteinyl-tRNA(Cys) + AMP + diphosphate => L-cysteine + ATP + tRNA(Cys)"	"yes"
"R01776"	"6663-YNL277W_NumOfGenes_2"	" Acetyl-CoA + L-Homoserine <=> CoA + O-Acetyl-L-homoserine"	"Acetyl-CoA:L-homoserine O-acetyltransferase"	"K00641"	"path:map00270;path:map00920;path:map01100;path:map01130"	"sce00270  Cysteine and methionine metabolism;sce00920  Sulfur metabolism;sce01100  Metabolic pathways;sce01130  Biosynthesis of antibiotics"	"rhea:13701"	"NA"	NA	"MNXR100736"	"1 `CoA` + 1 `O-acetyl-L-homoserine` = 1 `acetyl-CoA` + 1 `L-homoserine`"	"true"	"1 MNXM12@MNXD1 + 1 MNXM699@MNXD1 = 1 MNXM21@MNXD1 + 1 MNXM353@MNXD1"	"L-homoserine + acetyl-CoA => O-acetyl-L-homoserine + CoA;O-acetyl-L-homoserine + CoA => L-homoserine + acetyl-CoA"	"yes"
"R05639"	"6667-YNL280C"	" 14-Demethyllanosterol + NADP+ <=> 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + NADPH + H+"	"4,4-dimethyl-5a-cholesta-8,24-dien-3b-ol:NADP+ D14-oxidoreductase"	"K00222"	"path:map00100;path:map01100;path:map01110;path:map01130"	"sce00100  Steroid biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01130  Biosynthesis of antibiotics"	"rhea:18561"	"NA"	NA	"MNXR109728"	"1 `H(+)` + 1 `4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol` + 1 `NADPH` = 1 `NADP(+)` + 1 `4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol`"	"true"	"1 MNXM1@MNXD1 + 1 MNXM1036@MNXD1 + 1 MNXM6@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM913@MNXD1"	"4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol + NADP(+) => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + H(+) + NADPH;4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + H(+) + NADPH => 4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol + NADP(+)"	"yes"
"R00691"	"6702-YNL316C"	" L-Arogenate <=> L-Phenylalanine + H2O + CO2"	"L-arogenate hydro-lyase (decarboxylating; L-phenylalanine-forming)"	"K04518"	"path:map00400;path:map01100;path:map01110;path:map01130;path:map01230"	"sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01130  Biosynthesis of antibiotics;sce01230  Biosynthesis of amino acids"	"rhea:12536"	"NA"	NA	"MNXR95958"	"1 `CO2` + 1 `H2O` + 1 `L-phenylalanine` = 1 `H(+)` + 1 `L-arogenate`"	"true"	"1 MNXM13@MNXD1 + 1 MNXM2@MNXD1 + 1 MNXM97@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM696@MNXD1"	"L-arogenate + H(+) => L-phenylalanine + CO2 + H2O;L-phenylalanine + CO2 + H2O => L-arogenate + H(+)"	"yes"
"R01373"	"6702-YNL316C"	" Prephenate <=> Phenylpyruvate + H2O + CO2"	"prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)"	"K04518"	"path:map00400;path:map01100;path:map01110;path:map01130;path:map01230"	"sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01130  Biosynthesis of antibiotics;sce01230  Biosynthesis of amino acids"	"rhea:21648"	"NA"	NA	"MNXR126086"	"1 `CO2` + 1 `3-phenylpyruvate` + 1 `H2O` = 1 `H(+)` + 1 `prephenate`"	"true"	"1 MNXM13@MNXD1 + 1 MNXM162242@MNXD1 + 1 MNXM2@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM503@MNXD1"	"H(+) + prephenate => 3-phenylpyruvate + CO2 + H2O;3-phenylpyruvate + CO2 + H2O => H(+) + prephenate"	"yes"
"R05333"	"6726-YNR008W"	" Phospholipid + 1,2-Diacyl-sn-glycerol <=> Lysophospholipid + Triacylglycerol"	"Phospholipid:1,2-diacyl-sn-glycerol O-acyltransferase"	"K00679"	"path:map00561;path:map01100"	"sce00561  Glycerolipid metabolism;sce01100  Metabolic pathways"	"rhea:14057"	"NA"	NA	NA	"a 1,2-diacyl-sn-glycerol + a glycerophospholipid => a monoacylglycerophospholipid + a triacyl-sn-glycerol;a monoacylglycerophospholipid + a triacyl-sn-glycerol => a 1,2-diacyl-sn-glycerol + a glycerophospholipid"	"true"	NA	"a 1,2-diacyl-sn-glycerol + a glycerophospholipid => a monoacylglycerophospholipid + a triacyl-sn-glycerol;a monoacylglycerophospholipid + a triacyl-sn-glycerol => a 1,2-diacyl-sn-glycerol + a glycerophospholipid"	"yes"
"R06260"	"6748-YNR030W"	"Dolichyl phosphate D-mannose + G10596 <=> Dolichyl phosphate + G10597"	"NONE"	"K03847"	"path:map00510;path:map00513;path:map01100"	"sce00510  N-Glycan biosynthesis;sce00513  Various types of N-glycan biosynthesis;sce01100  Metabolic pathways"	"rhea:29535"	"NA"	"MNXR110094"	"MNXR126398"	"1 `alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol` + 1 `dolichyl beta-D-mannosyl phosphate` = 1 `H(+)` + 1 `alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol` + 1 `dolichyl phosphate`"	"true"	"1 MNXM11178@MNXD1 + 1 MNXM7322@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM162649@MNXD1 + 1 MNXM278@MNXD1"	"alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl beta-D-mannosyl phosphate => alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl phosphate + H(+);alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl phosphate + H(+) => alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + dolichyl beta-D-mannosyl phosphate"	"yes"
"R01716"	"6752-YNR033W"	" Chorismate + L-Glutamine <=> 4-Amino-4-deoxychorismate + L-Glutamate"	"chorismate:L-glutamine aminotransferase"	"K13950"	"path:map00790"	"sce00790  Folate biosynthesis"	"rhea:11672"	"NA"	NA	"MNXR95440"	"1 `4-amino-4-deoxychorismate(1-)` + 1 `L-glutamate` = 1 `chorismate` + 1 `L-glutamine`"	"true"	"1 MNXM1458@MNXD1 + 1 MNXM89557@MNXD1 = 1 MNXM337@MNXD1 + 1 MNXM37@MNXD1"	"L-glutamine + chorismate => 4-amino-4-deoxychorismate + L-glutamate;4-amino-4-deoxychorismate + L-glutamate => L-glutamine + chorismate"	"yes"
"R05000"	"6761-YNR041C_NumOfGenes_2"	" all-trans-Polyprenyl diphosphate + 4-Hydroxybenzoate <=> 4-Hydroxy-3-polyprenylbenzoate + Diphosphate"	"polyisopentenylpyrolinate:4-hydroxybenzoate nonaprenyltransferase"	"K06125"	"path:map00130;path:map01100;path:map01110"	"sce00130  Ubiquinone and other terpenoid-quinone biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites"	"rhea:44504"	"NA"	"MNXR109278"	"MNXR128200"	"1 `diphosphate` + 1 `a 4-hydroxy-3-polyprenylbenzoate` = 1 `4-hydroxybenzoate` + 1 `an all-trans-polyprenyl diphosphate`"	"true"	"1 MNXM11@MNXD1 + 1 MNXM146116@MNXD1 = 1 MNXM164@MNXD1 + 1 MNXM7063@MNXD1"	"4-hydroxybenzoate + an all-trans-polyprenyl diphosphate => a 4-hydroxy-3-all-trans-polyprenylbenzoate + diphosphate;a 4-hydroxy-3-all-trans-polyprenylbenzoate + diphosphate => 4-hydroxybenzoate + an all-trans-polyprenyl diphosphate"	"yes"
"R05616"	"6761-YNR041C_NumOfGenes_2"	" all-trans-Hexaprenyl diphosphate + 4-Hydroxybenzoate <=> 3-Hexaprenyl-4-hydroxybenzoate + Diphosphate"	"all-trans-hexaprenyl diphosphate:4-hydroxybenzoate hexaprenyltransferase"	"K06125"	"path:map00130;path:map01100;path:map01110"	"sce00130  Ubiquinone and other terpenoid-quinone biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites"	"rhea:44556"	"NA"	NA	"MNXR100569"	"1 `all-trans-hexaprenyl diphosphate` + 1 `4-hydroxybenzoate` = 1 `diphosphate` + 1 `4-hydroxy-3-all-trans-hexaprenylbenzoate`"	"true"	"1 MNXM1067@MNXD1 + 1 MNXM164@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM3167@MNXD1"	"4-hydroxybenzoate + all-trans-hexaprenyl diphosphate => 4-hydroxy-3-all-trans-hexaprenylbenzoate + diphosphate;4-hydroxy-3-all-trans-hexaprenylbenzoate + diphosphate => 4-hydroxybenzoate + all-trans-hexaprenyl diphosphate"	"yes"
"R07273"	"6761-YNR041C_NumOfGenes_2"	" all-trans-Nonaprenyl diphosphate + 4-Hydroxybenzoate <=> Diphosphate + 3-Nonaprenyl-4-hydroxybenzoate"	"solanesyl-diphosphate:4-hydroxybenzoate nonaprenyltransferase"	"K06125"	"path:map00130;path:map01100;path:map01110"	"sce00130  Ubiquinone and other terpenoid-quinone biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites"	"rhea:17709"	"NA"	NA	"MNXR110956"	"1 `diphosphate` + 1 `4-hydroxy-3-all-trans-nonaprenylbenzoate` = 1 `4-hydroxybenzoate` + 1 `all-trans-nonaprenyl diphosphate`"	"true"	"1 MNXM11@MNXD1 + 1 MNXM2847@MNXD1 = 1 MNXM164@MNXD1 + 1 MNXM968@MNXD1"	"4-hydroxybenzoate + all-trans-nonaprenyl diphosphate => 4-hydroxy-3-all-trans-nonaprenylbenzoate + diphosphate;4-hydroxy-3-all-trans-nonaprenylbenzoate + diphosphate => 4-hydroxybenzoate + all-trans-nonaprenyl diphosphate"	"yes"
"R01121"	"6762-YNR043W"	" ATP + (R)-5-Diphosphomevalonate <=> ADP + Orthophosphate + Isopentenyl diphosphate + CO2"	"ATP:(R)-5-diphosphomevalonate carboxy-lyase (adding ATP; isopentenyl-diphosphate-forming); ATP:(R)-5-diphosphomevalonate carboxy-lyase (dehydrating)"	"K01597"	"path:map00900;path:map01100;path:map01110;path:map01130"	"sce00900  Terpenoid backbone biosynthesis;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01130  Biosynthesis of antibiotics"	"rhea:23732"	"NA"	NA	"MNXR97776"	"1 `CO2` + 1 `ADP` + 1 `isopentenyl diphosphate` + 1 `phosphate` = 1 `ATP` + 1 `(R)-5-diphosphomevalonate`"	"true"	"1 MNXM13@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM83@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM689@MNXD1"	"(R)-5-diphosphomevalonate + ATP => ADP + CO2 + isopentenyl diphosphate + phosphate;ADP + CO2 + isopentenyl diphosphate + phosphate => (R)-5-diphosphomevalonate + ATP"	"yes"
"R02315"	"6769-YNR050C"	" N6-(L-1,3-Dicarboxypropyl)-L-lysine + NADP+ + H2O <=> L-Glutamate + L-2-Aminoadipate 6-semialdehyde + NADPH + H+"	"N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase"	"K00293"	"path:map00300;path:map00310;path:map01100;path:map01110;path:map01130;path:map01230"	"sce00300  Lysine biosynthesis;sce00310  Lysine degradation;sce01100  Metabolic pathways;sce01110  Biosynthesis of secondary metabolites;sce01130  Biosynthesis of antibiotics;sce01230  Biosynthesis of amino acids"	"rhea:10020"	"NA"	NA	"MNXR104236"	"1 `H(+)` + 1 `NADPH` + 1 `L-glutamate` + 1 `(S)-2-amino-6-oxohexanoate` = 1 `H2O` + 1 `L-saccharopine` + 1 `NADP(+)`"	"true"	"1 MNXM1@MNXD1 + 1 MNXM6@MNXD1 + 1 MNXM89557@MNXD1 + 1 MNXM89905@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM384@MNXD1 + 1 MNXM5@MNXD1"	"L-saccharopine + H2O + NADP(+) => (S)-2-amino-6-oxohexanoate + L-glutamate + H(+) + NADPH;(S)-2-amino-6-oxohexanoate + L-glutamate + H(+) + NADPH => L-saccharopine + H2O + NADP(+)"	"yes"
"R03182"	"6776-YNR057C"	" ATP + 7,8-Diaminononanoate + CO2 <=> ADP + Orthophosphate + Dethiobiotin"	"7,8-Diaminononanoate:carbon-dioxide cyclo-ligase"	"K01935"	"path:map00780;path:map01100"	"sce00780  Biotin metabolism;sce01100  Metabolic pathways"	"rhea:15805"	"NA"	NA	"MNXR97180"	"1 `7,8-diaminononanoate` + 1 `CO2` + 1 `ATP` = 3 `H(+)` + 1 `dethiobiotin` + 1 `ADP` + 1 `phosphate`"	"true"	"1 MNXM1140@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM3@MNXD1 = 3 MNXM1@MNXD1 + 1 MNXM1020@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1"	"7,8-diaminononanoate + ATP + CO2 => ADP + dethiobiotin + 3 H(+) + phosphate;ADP + dethiobiotin + 3 H(+) + phosphate => 7,8-diaminononanoate + ATP + CO2"	"yes"
"R00497"	"6846-YOL049W"	" ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione"	"gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)"	"K21456"	"path:map00270;path:map00480;path:map01100;path:map04216"	"sce00270  Cysteine and methionine metabolism;sce00480  Glutathione metabolism;sce01100  Metabolic pathways;sce04216  Ferroptosis"	"rhea:13557"	"NA"	NA	"MNXR100450"	"1 `H(+)` + 1 `glutathione` + 1 `ADP` + 1 `phosphate` = 1 `glycine` + 1 `ATP` + 1 `L-gamma-glutamyl-L-cysteine`"	"true"	"1 MNXM1@MNXD1 + 1 MNXM57@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM29@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM412@MNXD1"	"L-gamma-glutamyl-L-cysteine + ATP + glycine => ADP + glutathione + H(+) + phosphate;ADP + glutathione + H(+) + phosphate => L-gamma-glutamyl-L-cysteine + ATP + glycine"	"yes"
