"met"	"reaction"	"formula"	"reactant"	"product"	"MNX_ID"	"common_met_num"
"Rh51"	"1 MNXM199@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM37@MNXD1"	"1 `L-valine` + 1 `L-glutamine` = 1 `L-valine` + 1 `L-glutamine`"	"1 `L-valine` + 1 `L-glutamine` "	" 1 `L-valine` + 1 `L-glutamine`"	"MNXR105536"	2
"Rh51"	"1 MNXM353@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM353@MNXD2 + 1 MNXM37@MNXD1"	"1 `L-homoserine` + 1 `L-glutamine` = 1 `L-homoserine` + 1 `L-glutamine`"	"1 `L-homoserine` + 1 `L-glutamine` "	" 1 `L-homoserine` + 1 `L-glutamine`"	"MNXR105537"	2
"Rh51"	"1 MNXM231@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM37@MNXD1"	"1 `L-isoleucine` + 1 `L-glutamine` = 1 `L-isoleucine` + 1 `L-glutamine`"	"1 `L-isoleucine` + 1 `L-glutamine` "	" 1 `L-isoleucine` + 1 `L-glutamine`"	"MNXR105538"	2
"Rh51"	"1 MNXM37@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM37@MNXD2 + 1 MNXM70@MNXD1"	"1 `L-glutamine` + 1 `L-arginine` = 1 `L-glutamine` + 1 `L-arginine`"	"1 `L-glutamine` + 1 `L-arginine` "	" 1 `L-glutamine` + 1 `L-arginine`"	"MNXR105921"	2
"Rh51"	"1 MNXM37@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM37@MNXD2 + 1 MNXM89689@MNXD1"	"1 `L-glutamine` + 1 `L-ornithine` = 1 `L-glutamine` + 1 `L-ornithine`"	"1 `L-glutamine` + 1 `L-ornithine` "	" 1 `L-glutamine` + 1 `L-ornithine`"	"MNXR105936"	2
"Rh51"	"1 MNXM211@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM37@MNXD1"	"1 `L-citrulline` + 1 `L-glutamine` = 1 `L-citrulline` + 1 `L-glutamine`"	"1 `L-citrulline` + 1 `L-glutamine` "	" 1 `L-citrulline` + 1 `L-glutamine`"	"MNXR105967"	2
"Rh51"	"1 MNXM1@MNXD2 + 1 MNXM37@MNXD1 + 1 MNXM7@MNXD2 + 1 MNXM9@MNXD2 = 1 MNXM2@MNXD2 + 1 MNXM3@MNXD2 + 1 MNXM37@MNXD2"	"1 `H(+)` + 1 `L-glutamine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-glutamine`"	"1 `H(+)` + 1 `L-glutamine` + 1 `ADP` + 1 `phosphate` "	" 1 `H2O` + 1 `ATP` + 1 `L-glutamine`"	"MNXR126434"	1
"Rh51"	"1 MNXM37@MNXD1 + 1 MNXM575@MNXD1 = 1 MNXM37@MNXD1 + 1 MNXM575@MNXD1"	"1 `L-glutamine` + 1 `2-oxoglutaramate` = 1 `L-glutamine` + 1 `2-oxoglutaramate`"	"1 `L-glutamine` + 1 `2-oxoglutaramate` "	" 1 `L-glutamine` + 1 `2-oxoglutaramate`"	"MNXR129672"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM97@MNXD1"	"1 `L-asparagine` + 1 `L-phenylalanine` = 1 `L-asparagine` + 1 `L-phenylalanine`"	"1 `L-asparagine` + 1 `L-phenylalanine` "	" 1 `L-asparagine` + 1 `L-phenylalanine`"	"MNXR96058"	2
"Rh53"	"1 MNXM147@MNXD2 + 1 MNXM2@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM147@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1"	"1 `L-asparagine` + 1 `H2O` + 1 `ATP` = 1 `H(+)` + 1 `L-asparagine` + 1 `ADP` + 1 `phosphate`"	"1 `L-asparagine` + 1 `H2O` + 1 `ATP` "	" 1 `H(+)` + 1 `L-asparagine` + 1 `ADP` + 1 `phosphate`"	"MNXR96065"	1
"Rh53"	"1 MNXM01@MNXD1 + 1 MNXM147@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM147@MNXD2"	"1 `H(+)` + 1 `L-asparagine` = 1 `H(+)` + 1 `L-asparagine`"	"1 `H(+)` + 1 `L-asparagine` "	" 1 `H(+)` + 1 `L-asparagine`"	"MNXR96066"	2
"Rh53"	"1 MNXM01@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM147@MNXD1"	"1 `H(+)` + 1 `L-asparagine` = 1 `H(+)` + 1 `L-asparagine`"	"1 `H(+)` + 1 `L-asparagine` "	" 1 `H(+)` + 1 `L-asparagine`"	"MNXR96067"	2
"Rh53"	"1 MNXM147@MNXD1 = 1 MNXM147@MNXD2"	"1 `L-asparagine` = 1 `L-asparagine`"	"1 `L-asparagine` "	" 1 `L-asparagine`"	"MNXR96069"	1
"Rh53"	"2 MNXM01@MNXD1 + 1 MNXM147@MNXD1 = 2 MNXM01@MNXD2 + 1 MNXM147@MNXD2"	"2 `H(+)` + 1 `L-asparagine` = 2 `H(+)` + 1 `L-asparagine`"	"2 `H(+)` + 1 `L-asparagine` "	" 2 `H(+)` + 1 `L-asparagine`"	"MNXR96070"	2
"Rh53"	"1 MNXM147@MNXD1 = 1 MNXM147@BOUNDARY"	"1 `L-asparagine` = 1 `L-asparagine`"	"1 `L-asparagine` "	" 1 `L-asparagine`"	"MNXR98292"	1
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM29@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM29@MNXD1"	"1 `L-asparagine` + 1 `glycine` = 1 `L-asparagine` + 1 `glycine`"	"1 `L-asparagine` + 1 `glycine` "	" 1 `L-asparagine` + 1 `glycine`"	"MNXR105512"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-asparagine` + 1 `L-alanine` = 1 `L-asparagine` + 1 `L-alanine`"	"1 `L-asparagine` + 1 `L-alanine` "	" 1 `L-asparagine` + 1 `L-alanine`"	"MNXR105524"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-asparagine` + 1 `L-serine` = 1 `L-asparagine` + 1 `L-serine`"	"1 `L-asparagine` + 1 `L-serine` "	" 1 `L-asparagine` + 1 `L-serine`"	"MNXR105546"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM61@MNXD1"	"1 `L-asparagine` + 1 `L-methionine` = 1 `L-asparagine` + 1 `L-methionine`"	"1 `L-asparagine` + 1 `L-methionine` "	" 1 `L-asparagine` + 1 `L-methionine`"	"MNXR105556"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM94@MNXD1"	"1 `L-asparagine` + 1 `L-tryptophan` = 1 `L-asparagine` + 1 `L-tryptophan`"	"1 `L-asparagine` + 1 `L-tryptophan` "	" 1 `L-asparagine` + 1 `L-tryptophan`"	"MNXR105566"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM76@MNXD1"	"1 `L-asparagine` + 1 `L-tyrosine` = 1 `L-asparagine` + 1 `L-tyrosine`"	"1 `L-asparagine` + 1 `L-tyrosine` "	" 1 `L-asparagine` + 1 `L-tyrosine`"	"MNXR105576"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM55@MNXD1"	"1 `L-asparagine` + 1 `L-cysteine` = 1 `L-asparagine` + 1 `L-cysteine`"	"1 `L-asparagine` + 1 `L-cysteine` "	" 1 `L-asparagine` + 1 `L-cysteine`"	"MNXR105583"	2
"Rh53"	"1 MNXM140@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM147@MNXD1"	"1 `L-leucine` + 1 `L-asparagine` = 1 `L-leucine` + 1 `L-asparagine`"	"1 `L-leucine` + 1 `L-asparagine` "	" 1 `L-leucine` + 1 `L-asparagine`"	"MNXR105589"	2
"Rh53"	"1 MNXM114@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM147@MNXD1"	"1 `L-proline` + 1 `L-asparagine` = 1 `L-proline` + 1 `L-asparagine`"	"1 `L-proline` + 1 `L-asparagine` "	" 1 `L-proline` + 1 `L-asparagine`"	"MNXR105592"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM199@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM199@MNXD1"	"1 `L-asparagine` + 1 `L-valine` = 1 `L-asparagine` + 1 `L-valine`"	"1 `L-asparagine` + 1 `L-valine` "	" 1 `L-asparagine` + 1 `L-valine`"	"MNXR105597"	2
"Rh53"	"1 MNXM142@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM147@MNXD1"	"1 `L-threonine` + 1 `L-asparagine` = 1 `L-threonine` + 1 `L-asparagine`"	"1 `L-threonine` + 1 `L-asparagine` "	" 1 `L-threonine` + 1 `L-asparagine`"	"MNXR105598"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM353@MNXD1"	"1 `L-asparagine` + 1 `L-homoserine` = 1 `L-asparagine` + 1 `L-homoserine`"	"1 `L-asparagine` + 1 `L-homoserine` "	" 1 `L-asparagine` + 1 `L-homoserine`"	"MNXR105599"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM231@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM231@MNXD1"	"1 `L-asparagine` + 1 `L-isoleucine` = 1 `L-asparagine` + 1 `L-isoleucine`"	"1 `L-asparagine` + 1 `L-isoleucine` "	" 1 `L-asparagine` + 1 `L-isoleucine`"	"MNXR105600"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM70@MNXD1"	"1 `L-asparagine` + 1 `L-arginine` = 1 `L-asparagine` + 1 `L-arginine`"	"1 `L-asparagine` + 1 `L-arginine` "	" 1 `L-asparagine` + 1 `L-arginine`"	"MNXR105930"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM89689@MNXD1"	"1 `L-asparagine` + 1 `L-ornithine` = 1 `L-asparagine` + 1 `L-ornithine`"	"1 `L-asparagine` + 1 `L-ornithine` "	" 1 `L-asparagine` + 1 `L-ornithine`"	"MNXR105944"	2
"Rh53"	"1 MNXM147@MNXD1 + 1 MNXM211@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM211@MNXD1"	"1 `L-asparagine` + 1 `L-citrulline` = 1 `L-asparagine` + 1 `L-citrulline`"	"1 `L-asparagine` + 1 `L-citrulline` "	" 1 `L-asparagine` + 1 `L-citrulline`"	"MNXR105976"	2
"Rh54"	"1 MNXM29@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM29@MNXD2 + 1 MNXM32@MNXD1"	"1 `glycine` + 1 `L-alanine` = 1 `glycine` + 1 `L-alanine`"	"1 `glycine` + 1 `L-alanine` "	" 1 `glycine` + 1 `L-alanine`"	"MNXR95691"	2
"Rh54"	"1 MNXM1@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM32@MNXD2"	"1 `H(+)` + 1 `L-alanine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-alanine`"	"1 `H(+)` + 1 `L-alanine` + 1 `ADP` + 1 `phosphate` "	" 1 `H2O` + 1 `ATP` + 1 `L-alanine`"	"MNXR95703"	1
"Rh54"	"1 MNXM01@MNXD1 + 1 MNXM32@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM32@MNXD2"	"1 `H(+)` + 1 `L-alanine` = 1 `H(+)` + 1 `L-alanine`"	"1 `H(+)` + 1 `L-alanine` "	" 1 `H(+)` + 1 `L-alanine`"	"MNXR95704"	2
"Rh54"	"1 MNXM32@MNXD1 = 1 MNXM32@MNXD2"	"1 `L-alanine` = 1 `L-alanine`"	"1 `L-alanine` "	" 1 `L-alanine`"	"MNXR95706"	1
"Rh54"	"1 MNXM01@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM70@MNXD1"	"1 `H(+)` + 1 `L-alanine` + 1 `L-arginine` = 1 `H(+)` + 1 `L-alanine` + 1 `L-arginine`"	"1 `H(+)` + 1 `L-alanine` + 1 `L-arginine` "	" 1 `H(+)` + 1 `L-alanine` + 1 `L-arginine`"	"MNXR95707"	3
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM927@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM927@MNXD1"	"1 `L-alanine` + 1 `L-cystine` = 1 `L-alanine` + 1 `L-cystine`"	"1 `L-alanine` + 1 `L-cystine` "	" 1 `L-alanine` + 1 `L-cystine`"	"MNXR97011"	2
"Rh54"	"1 MNXM32@MNXD1 = 1 MNXM32@BOUNDARY"	"1 `L-alanine` = 1 `L-alanine`"	"1 `L-alanine` "	" 1 `L-alanine`"	"MNXR98256"	1
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM89689@MNXD1"	"1 `L-alanine` + 1 `L-ornithine` = 1 `L-alanine` + 1 `L-ornithine`"	"1 `L-alanine` + 1 `L-ornithine` "	" 1 `L-alanine` + 1 `L-ornithine`"	"MNXR102217"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-alanine` + 1 `L-serine` = 1 `L-alanine` + 1 `L-serine`"	"1 `L-alanine` + 1 `L-serine` "	" 1 `L-alanine` + 1 `L-serine`"	"MNXR105516"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM61@MNXD1"	"1 `L-alanine` + 1 `L-methionine` = 1 `L-alanine` + 1 `L-methionine`"	"1 `L-alanine` + 1 `L-methionine` "	" 1 `L-alanine` + 1 `L-methionine`"	"MNXR105517"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM94@MNXD1"	"1 `L-alanine` + 1 `L-tryptophan` = 1 `L-alanine` + 1 `L-tryptophan`"	"1 `L-alanine` + 1 `L-tryptophan` "	" 1 `L-alanine` + 1 `L-tryptophan`"	"MNXR105518"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM97@MNXD1"	"1 `L-alanine` + 1 `L-phenylalanine` = 1 `L-alanine` + 1 `L-phenylalanine`"	"1 `L-alanine` + 1 `L-phenylalanine` "	" 1 `L-alanine` + 1 `L-phenylalanine`"	"MNXR105519"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM76@MNXD1"	"1 `L-alanine` + 1 `L-tyrosine` = 1 `L-alanine` + 1 `L-tyrosine`"	"1 `L-alanine` + 1 `L-tyrosine` "	" 1 `L-alanine` + 1 `L-tyrosine`"	"MNXR105520"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM55@MNXD1"	"1 `L-alanine` + 1 `L-cysteine` = 1 `L-alanine` + 1 `L-cysteine`"	"1 `L-alanine` + 1 `L-cysteine` "	" 1 `L-alanine` + 1 `L-cysteine`"	"MNXR105521"	2
"Rh54"	"1 MNXM140@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-leucine` + 1 `L-alanine` = 1 `L-leucine` + 1 `L-alanine`"	"1 `L-leucine` + 1 `L-alanine` "	" 1 `L-leucine` + 1 `L-alanine`"	"MNXR105522"	2
"Rh54"	"1 MNXM114@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-proline` + 1 `L-alanine` = 1 `L-proline` + 1 `L-alanine`"	"1 `L-proline` + 1 `L-alanine` "	" 1 `L-proline` + 1 `L-alanine`"	"MNXR105523"	2
"Rh54"	"1 MNXM199@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-valine` + 1 `L-alanine` = 1 `L-valine` + 1 `L-alanine`"	"1 `L-valine` + 1 `L-alanine` "	" 1 `L-valine` + 1 `L-alanine`"	"MNXR105525"	2
"Rh54"	"1 MNXM142@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-threonine` + 1 `L-alanine` = 1 `L-threonine` + 1 `L-alanine`"	"1 `L-threonine` + 1 `L-alanine` "	" 1 `L-threonine` + 1 `L-alanine`"	"MNXR105526"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM353@MNXD1"	"1 `L-alanine` + 1 `L-homoserine` = 1 `L-alanine` + 1 `L-homoserine`"	"1 `L-alanine` + 1 `L-homoserine` "	" 1 `L-alanine` + 1 `L-homoserine`"	"MNXR105527"	2
"Rh54"	"1 MNXM231@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-isoleucine` + 1 `L-alanine` = 1 `L-isoleucine` + 1 `L-alanine`"	"1 `L-isoleucine` + 1 `L-alanine` "	" 1 `L-isoleucine` + 1 `L-alanine`"	"MNXR105528"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM70@MNXD1"	"1 `L-alanine` + 1 `L-arginine` = 1 `L-alanine` + 1 `L-arginine`"	"1 `L-alanine` + 1 `L-arginine` "	" 1 `L-alanine` + 1 `L-arginine`"	"MNXR105920"	2
"Rh54"	"1 MNXM211@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-citrulline` + 1 `L-alanine` = 1 `L-citrulline` + 1 `L-alanine`"	"1 `L-citrulline` + 1 `L-alanine` "	" 1 `L-citrulline` + 1 `L-alanine`"	"MNXR105966"	2
"Rh54"	"1 MNXM1@MNXD1 + 1 MNXM11@MNXD1 + 1 MNXM14@MNXD1 + 1 MNXM162942@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM89576@MNXD1"	"1 `H(+)` + 1 `diphosphate` + 1 `AMP` + 1 `Charged-ALA-tRNAs` = 1 `H(+)` + 1 `ATP` + 1 `L-alanine` + 1 `tRNA(Ala)`"	"1 `H(+)` + 1 `diphosphate` + 1 `AMP` + 1 `Charged-ALA-tRNAs` "	" 1 `H(+)` + 1 `ATP` + 1 `L-alanine` + 1 `tRNA(Ala)`"	"MNXR115678"	1
"Rh54"	"2 MNXM01@MNXD1 + 2 MNXM32@MNXD1 = 2 MNXM01@MNXD2 + 2 MNXM32@MNXD2"	"2 `H(+)` + 2 `L-alanine` = 2 `H(+)` + 2 `L-alanine`"	"2 `H(+)` + 2 `L-alanine` "	" 2 `H(+)` + 2 `L-alanine`"	"MNXR118826"	2
"Rh54"	"1 MNXM01@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM32@MNXD1"	"1 `H(+)` + 1 `L-alanine` = 1 `H(+)` + 1 `L-alanine`"	"1 `H(+)` + 1 `L-alanine` "	" 1 `H(+)` + 1 `L-alanine`"	"MNXR124024"	2
"Rh54"	"1 MNXM32@MNXD1 + 1 MNXM42@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM42@MNXD1"	"1 `L-alanine` + 1 `L-aspartate` = 1 `L-alanine` + 1 `L-aspartate`"	"1 `L-alanine` + 1 `L-aspartate` "	" 1 `L-alanine` + 1 `L-aspartate`"	"MNXR126590"	2
"Rh54"	"1 MNXM12803@MNXD1 + 1 MNXM138@MNXD1 + 1 MNXM32@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM9@MNXD1 + 1 MNXM9064@MNXD1"	"1 `Pseudomonas aeruginosa LPS core precursor 7 + KDO2-lipidA` + 1 `carbamoyl phosphate` + 1 `L-alanine` = 1 `H2O` + 1 `phosphate` + 1 `Pseudomonas aeruginosa LPS core + KDO2-lipidA`"	"1 `Pseudomonas aeruginosa LPS core precursor 7 + KDO2-lipidA` + 1 `carbamoyl phosphate` + 1 `L-alanine` "	" 1 `H2O` + 1 `phosphate` + 1 `Pseudomonas aeruginosa LPS core + KDO2-lipidA`"	"MNXR137784"	1
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM927@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM927@MNXD1"	"1 `L-serine` + 1 `L-cystine` = 1 `L-serine` + 1 `L-cystine`"	"1 `L-serine` + 1 `L-cystine` "	" 1 `L-serine` + 1 `L-cystine`"	"MNXR97020"	2
"Rh55"	"1 MNXM53@MNXD1 = 1 MNXM53@BOUNDARY"	"1 `L-serine` = 1 `L-serine`"	"1 `L-serine` "	" 1 `L-serine`"	"MNXR98930"	1
"Rh55"	"1 MNXM29@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM29@MNXD2 + 1 MNXM53@MNXD1"	"1 `glycine` + 1 `L-serine` = 1 `glycine` + 1 `L-serine`"	"1 `glycine` + 1 `L-serine` "	" 1 `glycine` + 1 `L-serine`"	"MNXR104342"	2
"Rh55"	"1 MNXM1@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM53@MNXD2"	"1 `H(+)` + 1 `L-serine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-serine`"	"1 `H(+)` + 1 `L-serine` + 1 `ADP` + 1 `phosphate` "	" 1 `H2O` + 1 `ATP` + 1 `L-serine`"	"MNXR104351"	1
"Rh55"	"1 MNXM01@MNXD1 + 1 MNXM53@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM53@MNXD2"	"1 `H(+)` + 1 `L-serine` = 1 `H(+)` + 1 `L-serine`"	"1 `H(+)` + 1 `L-serine` "	" 1 `H(+)` + 1 `L-serine`"	"MNXR104352"	2
"Rh55"	"1 MNXM53@MNXD1 = 1 MNXM53@MNXD2"	"1 `L-serine` = 1 `L-serine`"	"1 `L-serine` "	" 1 `L-serine`"	"MNXR104354"	1
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM61@MNXD1"	"1 `L-serine` + 1 `L-methionine` = 1 `L-serine` + 1 `L-methionine`"	"1 `L-serine` + 1 `L-methionine` "	" 1 `L-serine` + 1 `L-methionine`"	"MNXR105539"	2
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM94@MNXD1"	"1 `L-serine` + 1 `L-tryptophan` = 1 `L-serine` + 1 `L-tryptophan`"	"1 `L-serine` + 1 `L-tryptophan` "	" 1 `L-serine` + 1 `L-tryptophan`"	"MNXR105540"	2
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM97@MNXD1"	"1 `L-serine` + 1 `L-phenylalanine` = 1 `L-serine` + 1 `L-phenylalanine`"	"1 `L-serine` + 1 `L-phenylalanine` "	" 1 `L-serine` + 1 `L-phenylalanine`"	"MNXR105541"	2
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM76@MNXD1"	"1 `L-serine` + 1 `L-tyrosine` = 1 `L-serine` + 1 `L-tyrosine`"	"1 `L-serine` + 1 `L-tyrosine` "	" 1 `L-serine` + 1 `L-tyrosine`"	"MNXR105542"	2
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM55@MNXD1"	"1 `L-serine` + 1 `L-cysteine` = 1 `L-serine` + 1 `L-cysteine`"	"1 `L-serine` + 1 `L-cysteine` "	" 1 `L-serine` + 1 `L-cysteine`"	"MNXR105543"	2
"Rh55"	"1 MNXM140@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-leucine` + 1 `L-serine` = 1 `L-leucine` + 1 `L-serine`"	"1 `L-leucine` + 1 `L-serine` "	" 1 `L-leucine` + 1 `L-serine`"	"MNXR105544"	2
"Rh55"	"1 MNXM114@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-proline` + 1 `L-serine` = 1 `L-proline` + 1 `L-serine`"	"1 `L-proline` + 1 `L-serine` "	" 1 `L-proline` + 1 `L-serine`"	"MNXR105545"	2
"Rh55"	"1 MNXM199@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-valine` + 1 `L-serine` = 1 `L-valine` + 1 `L-serine`"	"1 `L-valine` + 1 `L-serine` "	" 1 `L-valine` + 1 `L-serine`"	"MNXR105547"	2
"Rh55"	"1 MNXM142@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-threonine` + 1 `L-serine` = 1 `L-threonine` + 1 `L-serine`"	"1 `L-threonine` + 1 `L-serine` "	" 1 `L-threonine` + 1 `L-serine`"	"MNXR105548"	2
"Rh55"	"1 MNXM353@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM353@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-homoserine` + 1 `L-serine` = 1 `L-homoserine` + 1 `L-serine`"	"1 `L-homoserine` + 1 `L-serine` "	" 1 `L-homoserine` + 1 `L-serine`"	"MNXR105549"	2
"Rh55"	"1 MNXM231@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-isoleucine` + 1 `L-serine` = 1 `L-isoleucine` + 1 `L-serine`"	"1 `L-isoleucine` + 1 `L-serine` "	" 1 `L-isoleucine` + 1 `L-serine`"	"MNXR105550"	2
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM70@MNXD1"	"1 `L-serine` + 1 `L-arginine` = 1 `L-serine` + 1 `L-arginine`"	"1 `L-serine` + 1 `L-arginine` "	" 1 `L-serine` + 1 `L-arginine`"	"MNXR105922"	2
"Rh55"	"1 MNXM53@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM89689@MNXD1"	"1 `L-serine` + 1 `L-ornithine` = 1 `L-serine` + 1 `L-ornithine`"	"1 `L-serine` + 1 `L-ornithine` "	" 1 `L-serine` + 1 `L-ornithine`"	"MNXR105937"	2
