"type"	"id"	"name"	"reversible"	"fast"	"reactants"	"products"	"reactants_name"	"products_name"	"reaction_detail"
"STATE_TRANSITION"	"re965"	NA	FALSE	FALSE	"s8918,s8920"	"s8919"	"(GlcN)1 (Ino(acyl)-P)1 (Man)2 (EtN)1 (P)1;Dolichyl D-mannosyl phosphate"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)1 (P)1"	"(GlcN)1 (Ino(acyl)-P)1 (Man)2 (EtN)1 (P)1 + Dolichyl D-mannosyl phosphate = (GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)1 (P)1"
"STATE_TRANSITION"	"re967"	NA	FALSE	FALSE	"s8919,s8916"	"s8921"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)1 (P)1;Phosphatidylethanolamine"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)1 (P)1 + Phosphatidylethanolamine = (GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2"
"STATE_TRANSITION"	"re968"	NA	FALSE	FALSE	"s8921"	"s8922"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2 (protein)1"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2 = (GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2 (protein)1"
"STATE_TRANSITION"	"re969"	NA	FALSE	FALSE	"s8922"	"s8923"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2 (protein)1"	"(GlcN)1 (Man)3 (EtN)2 (P)2 (protein)1 (Ino-P)1"	"(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)2 (P)2 (protein)1 = (GlcN)1 (Man)3 (EtN)2 (P)2 (protein)1 (Ino-P)1"
"STATE_TRANSITION"	"re970"	NA	FALSE	FALSE	"s8771"	"s8697"	"Quinolinate"	"Deoxyinosine"	"Quinolinate = Deoxyinosine"
"STATE_TRANSITION"	"re971"	NA	TRUE	FALSE	"s8702"	"s8927"	"Sulfate"	"Adenosine 5'-phosphosulfate"	"Sulfate = Adenosine 5'-phosphosulfate"
"STATE_TRANSITION"	"re972"	NA	FALSE	FALSE	"s8927"	"s8928"	"Adenosine 5'-phosphosulfate"	"3'-Phosphoadenylyl sulfate"	"Adenosine 5'-phosphosulfate = 3'-Phosphoadenylyl sulfate"
"STATE_TRANSITION"	"re973"	NA	FALSE	FALSE	"s8928"	"s8927"	"3'-Phosphoadenylyl sulfate"	"Adenosine 5'-phosphosulfate"	"3'-Phosphoadenylyl sulfate = Adenosine 5'-phosphosulfate"
"STATE_TRANSITION"	"re974"	NA	FALSE	FALSE	"s8926"	"s8702"	"Thiosulfate"	"Sulfate"	"Thiosulfate = Sulfate"
"STATE_TRANSITION"	"re975"	NA	FALSE	FALSE	"s8928"	"s8925"	"3'-Phosphoadenylyl sulfate"	"Sulfite"	"3'-Phosphoadenylyl sulfate = Sulfite"
"STATE_TRANSITION"	"re976"	NA	FALSE	FALSE	"s8926"	"s8925"	"Thiosulfate"	"Sulfite"	"Thiosulfate = Sulfite"
"STATE_TRANSITION"	"re977"	NA	TRUE	FALSE	"s8925"	"s8929"	"Sulfite"	"Sulfide"	"Sulfite = Sulfide"
"STATE_TRANSITION"	"re978"	NA	FALSE	FALSE	"s8929"	"s8324"	"Sulfide"	"L-Homocysteine"	"Sulfide = L-Homocysteine"
"STATE_TRANSITION"	"re979"	NA	FALSE	FALSE	"s8929"	"s8298"	"Sulfide"	"L-Cysteine"	"Sulfide = L-Cysteine"
"STATE_TRANSITION"	"re980"	NA	FALSE	FALSE	"s8284"	"s8230"	"L-Glutamine"	"L-Glutamate"	"L-Glutamine = L-Glutamate"
"STATE_TRANSITION"	"re981"	NA	FALSE	FALSE	"s67"	"s8931"	"glycerate-3P"	"3-Phosphonooxypyruvate"	"glycerate-3P = 3-Phosphonooxypyruvate"
"STATE_TRANSITION"	"re982"	NA	FALSE	FALSE	"s8931"	"s8932"	"3-Phosphonooxypyruvate"	"3-Phosphoserine"	"3-Phosphonooxypyruvate = 3-Phosphoserine"
"STATE_TRANSITION"	"re983"	NA	FALSE	FALSE	"s8932"	"s8233"	"3-Phosphoserine"	"L-Serine"	"3-Phosphoserine = L-Serine"
"STATE_TRANSITION"	"re984"	NA	FALSE	FALSE	"s8221,s8233"	"s8933,s8231"	"Glyoxylate;L-Serine"	"Hydroxypyruvate;Glycine"	"Glyoxylate + L-Serine = Hydroxypyruvate + Glycine"
"STATE_TRANSITION"	"re985"	NA	FALSE	FALSE	"s8231"	"s8233"	"Glycine"	"L-Serine"	"Glycine = L-Serine"
"STATE_TRANSITION"	"re986"	NA	FALSE	FALSE	"s8233"	"s8934"	"L-Serine"	"5,10-Methylenetetrahydromethanopterin"	"L-Serine = 5,10-Methylenetetrahydromethanopterin"
