"rxnID"	"name"	"specie"	"id"	"type"	"MetaID"	"note"
"r_3833"	"phosphatidate (1-16:0, 2-18:1)[vm]"	"s1163"	"sa1830"	"product"	"CDMT00001830"	""
"r_3834"	"phosphatidate (1-16:1, 2-18:1)[erm]"	"s1072"	"sa1831"	"reactant"	"CDMT00001831"	""
"r_3834"	"phosphatidate (1-16:1, 2-18:1)[vm]"	"s1164"	"sa1832"	"product"	"CDMT00001832"	""
"r_3835"	"phosphatidate (1-18:0, 2-18:1)[erm]"	"s1074"	"sa1833"	"reactant"	"CDMT00001833"	""
"r_3835"	"phosphatidate (1-18:0, 2-18:1)[vm]"	"s1165"	"sa1834"	"product"	"CDMT00001834"	""
"r_3836"	"phosphatidate (1-18:1, 2-18:1)[erm]"	"s1076"	"sa1835"	"reactant"	"CDMT00001835"	""
"r_3836"	"phosphatidate (1-18:1, 2-18:1)[vm]"	"s1166"	"sa1836"	"product"	"CDMT00001836"	""
"r_3837"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]"	"s777"	"sa1837"	"reactant"	"CDMT00001837"	""
"r_3837"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[vm]"	"s1167"	"sa1838"	"product"	"CDMT00001838"	""
"r_3838"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]"	"s779"	"sa1839"	"reactant"	"CDMT00001839"	""
"r_3838"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[vm]"	"s1168"	"sa1840"	"product"	"CDMT00001840"	""
"r_3839"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]"	"s781"	"sa1841"	"reactant"	"CDMT00001841"	""
"r_3839"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[vm]"	"s1169"	"sa1842"	"product"	"CDMT00001842"	""
"r_3840"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]"	"s783"	"sa1843"	"reactant"	"CDMT00001843"	""
"r_3840"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[vm]"	"s1170"	"sa1844"	"product"	"CDMT00001844"	""
"r_3841"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]"	"s785"	"sa1845"	"reactant"	"CDMT00001845"	""
"r_3841"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[vm]"	"s1171"	"sa1846"	"product"	"CDMT00001846"	""
"r_3842"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]"	"s787"	"sa1847"	"reactant"	"CDMT00001847"	""
"r_3842"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[vm]"	"s1172"	"sa1848"	"product"	"CDMT00001848"	""
"r_3843"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]"	"s789"	"sa1849"	"reactant"	"CDMT00001849"	""
"r_3843"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[vm]"	"s1173"	"sa1850"	"product"	"CDMT00001850"	""
"r_3844"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]"	"s791"	"sa1851"	"reactant"	"CDMT00001851"	""
"r_3844"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[vm]"	"s1174"	"sa1852"	"product"	"CDMT00001852"	""
"r_3845"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	"s1087"	"sa1853"	"reactant"	"CDMT00001853"	""
"r_3845"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[vm]"	"s1175"	"sa1854"	"product"	"CDMT00001854"	""
"r_3846"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	"s1089"	"sa1855"	"reactant"	"CDMT00001855"	""
"r_3846"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[vm]"	"s1176"	"sa1856"	"product"	"CDMT00001856"	""
"r_3847"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	"s1091"	"sa1857"	"reactant"	"CDMT00001857"	""
"r_3847"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[vm]"	"s1177"	"sa1858"	"product"	"CDMT00001858"	""
"r_3848"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	"s1093"	"sa1859"	"reactant"	"CDMT00001859"	""
"r_3848"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[vm]"	"s1178"	"sa1860"	"product"	"CDMT00001860"	""
"r_3849"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	"s1095"	"sa1861"	"reactant"	"CDMT00001861"	""
"r_3849"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[vm]"	"s1179"	"sa1862"	"product"	"CDMT00001862"	""
"r_3850"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	"s1097"	"sa1863"	"reactant"	"CDMT00001863"	""
"r_3850"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[vm]"	"s1180"	"sa1864"	"product"	"CDMT00001864"	""
"r_3851"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	"s1099"	"sa1865"	"reactant"	"CDMT00001865"	""
"r_3851"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[vm]"	"s1181"	"sa1866"	"product"	"CDMT00001866"	""
"r_3852"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	"s1101"	"sa1867"	"reactant"	"CDMT00001867"	""
"r_3852"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[vm]"	"s1182"	"sa1868"	"product"	"CDMT00001868"	""
"r_3853"	"phosphatidylethanolamine (1-16:0, 2-16:1)[vm]"	"s1183"	"sa1869"	"reactant"	"CDMT00001869"	""
"r_3853"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	"s1037"	"sa1870"	"product"	"CDMT00001870"	""
"r_3854"	"phosphatidylethanolamine (1-16:1, 2-16:1)[vm]"	"s1184"	"sa1871"	"reactant"	"CDMT00001871"	""
"r_3854"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	"s1039"	"sa1872"	"product"	"CDMT00001872"	""
"r_3855"	"phosphatidylethanolamine (1-18:0, 2-16:1)[vm]"	"s1185"	"sa1873"	"reactant"	"CDMT00001873"	""
"r_3855"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	"s1041"	"sa1874"	"product"	"CDMT00001874"	""
"r_3856"	"phosphatidylethanolamine (1-18:1, 2-16:1)[vm]"	"s1186"	"sa1875"	"reactant"	"CDMT00001875"	""
"r_3856"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	"s1043"	"sa1876"	"product"	"CDMT00001876"	""
"r_3857"	"phosphatidylethanolamine (1-16:0, 2-18:1)[vm]"	"s1187"	"sa1877"	"reactant"	"CDMT00001877"	""
"r_3857"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	"s1045"	"sa1878"	"product"	"CDMT00001878"	""
"r_3858"	"phosphatidylethanolamine (1-16:1, 2-18:1)[vm]"	"s1188"	"sa1879"	"reactant"	"CDMT00001879"	""
"r_3858"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	"s1047"	"sa1880"	"product"	"CDMT00001880"	""
"r_3859"	"phosphatidylethanolamine (1-18:0, 2-18:1)[vm]"	"s1189"	"sa1881"	"reactant"	"CDMT00001881"	""
"r_3859"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	"s1049"	"sa1882"	"product"	"CDMT00001882"	""
"r_3860"	"phosphatidylethanolamine (1-18:1, 2-18:1)[vm]"	"s1190"	"sa1883"	"reactant"	"CDMT00001883"	""
"r_3860"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	"s1051"	"sa1884"	"product"	"CDMT00001884"	""
"r_3861"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[vm]"	"s1191"	"sa1885"	"reactant"	"CDMT00001885"	""
"r_3861"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[erm]"	"s1192"	"sa1886"	"product"	"CDMT00001886"	""
"r_3862"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[vm]"	"s1193"	"sa1887"	"reactant"	"CDMT00001887"	""
"r_3862"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[erm]"	"s1194"	"sa1888"	"product"	"CDMT00001888"	""
"r_3863"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[vm]"	"s1195"	"sa1889"	"reactant"	"CDMT00001889"	""
"r_3863"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[erm]"	"s1196"	"sa1890"	"product"	"CDMT00001890"	""
"r_3864"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[vm]"	"s1197"	"sa1891"	"reactant"	"CDMT00001891"	""
"r_3864"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[erm]"	"s1198"	"sa1892"	"product"	"CDMT00001892"	""
"r_3865"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm]"	"s1199"	"sa1893"	"reactant"	"CDMT00001893"	""
"r_3865"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[erm]"	"s1200"	"sa1894"	"product"	"CDMT00001894"	""
"r_3866"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[vm]"	"s1201"	"sa1895"	"reactant"	"CDMT00001895"	""
"r_3866"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[erm]"	"s1202"	"sa1896"	"product"	"CDMT00001896"	""
"r_3867"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm]"	"s1203"	"sa1897"	"reactant"	"CDMT00001897"	""
"r_3867"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[erm]"	"s1204"	"sa1898"	"product"	"CDMT00001898"	""
"r_3868"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm]"	"s1205"	"sa1899"	"reactant"	"CDMT00001899"	""
"r_3868"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[erm]"	"s1206"	"sa1900"	"product"	"CDMT00001900"	""
"r_3869"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]"	"s777"	"sa1901"	"reactant"	"CDMT00001901"	""
"r_3869"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[ce]"	"s1207"	"sa1902"	"product"	"CDMT00001902"	""
"r_3870"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]"	"s779"	"sa1903"	"reactant"	"CDMT00001903"	""
"r_3870"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[ce]"	"s1208"	"sa1904"	"product"	"CDMT00001904"	""
"r_3871"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]"	"s781"	"sa1905"	"reactant"	"CDMT00001905"	""
"r_3871"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[ce]"	"s1209"	"sa1906"	"product"	"CDMT00001906"	""
"r_3872"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]"	"s783"	"sa1907"	"reactant"	"CDMT00001907"	""
"r_3872"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[ce]"	"s1210"	"sa1908"	"product"	"CDMT00001908"	""
"r_3873"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]"	"s785"	"sa1909"	"reactant"	"CDMT00001909"	""
"r_3873"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce]"	"s1211"	"sa1910"	"product"	"CDMT00001910"	""
"r_3874"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]"	"s787"	"sa1911"	"reactant"	"CDMT00001911"	""
"r_3874"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[ce]"	"s1212"	"sa1912"	"product"	"CDMT00001912"	""
"r_3875"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]"	"s789"	"sa1913"	"reactant"	"CDMT00001913"	""
"r_3875"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce]"	"s1213"	"sa1914"	"product"	"CDMT00001914"	""
"r_3876"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]"	"s791"	"sa1915"	"reactant"	"CDMT00001915"	""
"r_3876"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce]"	"s1214"	"sa1916"	"product"	"CDMT00001916"	""
"r_3877"	"phosphatidylcholine (1-16:0, 2-16:1)[erm]"	"s1021"	"sa1917"	"reactant"	"CDMT00001917"	""
"r_3877"	"phosphatidylcholine (1-16:0, 2-16:1)[ce]"	"s1215"	"sa1918"	"product"	"CDMT00001918"	""
"r_3878"	"phosphatidylcholine (1-16:1, 2-16:1)[erm]"	"s1023"	"sa1919"	"reactant"	"CDMT00001919"	""
"r_3878"	"phosphatidylcholine (1-16:1, 2-16:1)[ce]"	"s1216"	"sa1920"	"product"	"CDMT00001920"	""
"r_3879"	"phosphatidylcholine (1-18:0, 2-16:1)[erm]"	"s1025"	"sa1921"	"reactant"	"CDMT00001921"	""
"r_3879"	"phosphatidylcholine (1-18:0, 2-16:1)[ce]"	"s1217"	"sa1922"	"product"	"CDMT00001922"	""
"r_3880"	"phosphatidylcholine (1-18:1, 2-16:1)[erm]"	"s1027"	"sa1923"	"reactant"	"CDMT00001923"	""
"r_3880"	"phosphatidylcholine (1-18:1, 2-16:1)[ce]"	"s1218"	"sa1924"	"product"	"CDMT00001924"	""
"r_3881"	"phosphatidylcholine (1-16:0, 2-18:1)[erm]"	"s1029"	"sa1925"	"reactant"	"CDMT00001925"	""
"r_3881"	"phosphatidylcholine (1-16:0, 2-18:1)[ce]"	"s1219"	"sa1926"	"product"	"CDMT00001926"	""
"r_3882"	"phosphatidylcholine (1-16:1, 2-18:1)[erm]"	"s1031"	"sa1927"	"reactant"	"CDMT00001927"	""
"r_3882"	"phosphatidylcholine (1-16:1, 2-18:1)[ce]"	"s1220"	"sa1928"	"product"	"CDMT00001928"	""
"r_3883"	"phosphatidylcholine (1-18:0, 2-18:1)[erm]"	"s1033"	"sa1929"	"reactant"	"CDMT00001929"	""
"r_3883"	"phosphatidylcholine (1-18:0, 2-18:1)[ce]"	"s1221"	"sa1930"	"product"	"CDMT00001930"	""
"r_3884"	"phosphatidylcholine (1-18:1, 2-18:1)[erm]"	"s1035"	"sa1931"	"reactant"	"CDMT00001931"	""
"r_3884"	"phosphatidylcholine (1-18:1, 2-18:1)[ce]"	"s1222"	"sa1932"	"product"	"CDMT00001932"	""
"r_3885"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	"s1037"	"sa1933"	"reactant"	"CDMT00001933"	""
"r_3885"	"phosphatidylethanolamine (1-16:0, 2-16:1)[ce]"	"s1223"	"sa1934"	"product"	"CDMT00001934"	""
"r_3886"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	"s1039"	"sa1935"	"reactant"	"CDMT00001935"	""
"r_3886"	"phosphatidylethanolamine (1-16:1, 2-16:1)[ce]"	"s1224"	"sa1936"	"product"	"CDMT00001936"	""
"r_3887"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	"s1041"	"sa1937"	"reactant"	"CDMT00001937"	""
"r_3887"	"phosphatidylethanolamine (1-18:0, 2-16:1)[ce]"	"s1225"	"sa1938"	"product"	"CDMT00001938"	""
"r_3888"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	"s1043"	"sa1939"	"reactant"	"CDMT00001939"	""
"r_3888"	"phosphatidylethanolamine (1-18:1, 2-16:1)[ce]"	"s1226"	"sa1940"	"product"	"CDMT00001940"	""
"r_3889"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	"s1045"	"sa1941"	"reactant"	"CDMT00001941"	""
"r_3889"	"phosphatidylethanolamine (1-16:0, 2-18:1)[ce]"	"s1227"	"sa1942"	"product"	"CDMT00001942"	""
"r_3890"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	"s1047"	"sa1943"	"reactant"	"CDMT00001943"	""
"r_3890"	"phosphatidylethanolamine (1-16:1, 2-18:1)[ce]"	"s1228"	"sa1944"	"product"	"CDMT00001944"	""
"r_3891"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	"s1049"	"sa1945"	"reactant"	"CDMT00001945"	""
"r_3891"	"phosphatidylethanolamine (1-18:0, 2-18:1)[ce]"	"s1229"	"sa1946"	"product"	"CDMT00001946"	""
"r_3892"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	"s1051"	"sa1947"	"reactant"	"CDMT00001947"	""
"r_3892"	"phosphatidylethanolamine (1-18:1, 2-18:1)[ce]"	"s1230"	"sa1948"	"product"	"CDMT00001948"	""
"r_3893"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	"s1087"	"sa1949"	"reactant"	"CDMT00001949"	""
"r_3893"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[ce]"	"s1231"	"sa1950"	"product"	"CDMT00001950"	""
"r_3894"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	"s1089"	"sa1951"	"reactant"	"CDMT00001951"	""
"r_3894"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[ce]"	"s1232"	"sa1952"	"product"	"CDMT00001952"	""
"r_3895"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	"s1091"	"sa1953"	"reactant"	"CDMT00001953"	""
"r_3895"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[ce]"	"s1233"	"sa1954"	"product"	"CDMT00001954"	""
"r_3896"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	"s1093"	"sa1955"	"reactant"	"CDMT00001955"	""
"r_3896"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[ce]"	"s1234"	"sa1956"	"product"	"CDMT00001956"	""
"r_3897"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	"s1095"	"sa1957"	"reactant"	"CDMT00001957"	""
"r_3897"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[ce]"	"s1235"	"sa1958"	"product"	"CDMT00001958"	""
"r_3898"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	"s1097"	"sa1959"	"reactant"	"CDMT00001959"	""
"r_3898"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[ce]"	"s1236"	"sa1960"	"product"	"CDMT00001960"	""
"r_3899"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	"s1099"	"sa1961"	"reactant"	"CDMT00001961"	""
"r_3899"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[ce]"	"s1237"	"sa1962"	"product"	"CDMT00001962"	""
"r_3900"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	"s1101"	"sa1963"	"reactant"	"CDMT00001963"	""
"r_3900"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[ce]"	"s1238"	"sa1964"	"product"	"CDMT00001964"	""
"r_3901"	"lignoceric acid[ce]"	"s1239"	"sa1965"	"reactant"	"CDMT00001965"	""
"r_3901"	"lignoceric acid[erm]"	"s929"	"sa1966"	"product"	"CDMT00001966"	""
"r_3902"	"cerotic acid[ce]"	"s1240"	"sa1967"	"reactant"	"CDMT00001967"	""
"r_3902"	"cerotic acid[erm]"	"s931"	"sa1968"	"product"	"CDMT00001968"	""
"r_3903"	"phosphatidate (1-16:0, 2-16:1)[ce]"	"s1241"	"sa1969"	"reactant"	"CDMT00001969"	""
"r_3903"	"phosphatidate (1-16:0, 2-16:1)[erm]"	"s1077"	"sa1970"	"product"	"CDMT00001970"	""
"r_3904"	"phosphatidate (1-16:1, 2-16:1)[ce]"	"s1242"	"sa1971"	"reactant"	"CDMT00001971"	""
"r_3904"	"phosphatidate (1-16:1, 2-16:1)[erm]"	"s1079"	"sa1972"	"product"	"CDMT00001972"	""
"r_3905"	"phosphatidate (1-18:0, 2-16:1)[ce]"	"s1243"	"sa1973"	"reactant"	"CDMT00001973"	""
"r_3905"	"phosphatidate (1-18:0, 2-16:1)[erm]"	"s1081"	"sa1974"	"product"	"CDMT00001974"	""
"r_3906"	"phosphatidate (1-18:1, 2-16:1)[ce]"	"s1244"	"sa1975"	"reactant"	"CDMT00001975"	""
"r_3906"	"phosphatidate (1-18:1, 2-16:1)[erm]"	"s1083"	"sa1976"	"product"	"CDMT00001976"	""
"r_3907"	"phosphatidate (1-16:0, 2-18:1)[ce]"	"s1245"	"sa1977"	"reactant"	"CDMT00001977"	""
"r_3907"	"phosphatidate (1-16:0, 2-18:1)[erm]"	"s1070"	"sa1978"	"product"	"CDMT00001978"	""
"r_3908"	"phosphatidate (1-16:1, 2-18:1)[ce]"	"s1246"	"sa1979"	"reactant"	"CDMT00001979"	""
"r_3908"	"phosphatidate (1-16:1, 2-18:1)[erm]"	"s1072"	"sa1980"	"product"	"CDMT00001980"	""
"r_3909"	"phosphatidate (1-18:0, 2-18:1)[ce]"	"s1247"	"sa1981"	"reactant"	"CDMT00001981"	""
"r_3909"	"phosphatidate (1-18:0, 2-18:1)[erm]"	"s1074"	"sa1982"	"product"	"CDMT00001982"	""
"r_3910"	"phosphatidate (1-18:1, 2-18:1)[ce]"	"s1248"	"sa1983"	"reactant"	"CDMT00001983"	""
"r_3910"	"phosphatidate (1-18:1, 2-18:1)[erm]"	"s1076"	"sa1984"	"product"	"CDMT00001984"	""
"r_3911"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce]"	"s854"	"sa1985"	"reactant"	"CDMT00001985"	""
"r_3911"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[erm]"	"s1249"	"sa1986"	"product"	"CDMT00001986"	""
"r_3912"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce]"	"s856"	"sa1987"	"reactant"	"CDMT00001987"	""
"r_3912"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[erm]"	"s1250"	"sa1988"	"product"	"CDMT00001988"	""
"r_3913"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce]"	"s858"	"sa1989"	"reactant"	"CDMT00001989"	""
"r_3913"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[erm]"	"s1251"	"sa1990"	"product"	"CDMT00001990"	""
"r_3914"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce]"	"s860"	"sa1991"	"reactant"	"CDMT00001991"	""
"r_3914"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[erm]"	"s1252"	"sa1992"	"product"	"CDMT00001992"	""
"r_3915"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce]"	"s862"	"sa1993"	"reactant"	"CDMT00001993"	""
"r_3915"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm]"	"s1253"	"sa1994"	"product"	"CDMT00001994"	""
"r_3916"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce]"	"s864"	"sa1995"	"reactant"	"CDMT00001995"	""
"r_3916"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[erm]"	"s1254"	"sa1996"	"product"	"CDMT00001996"	""
"r_3917"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce]"	"s866"	"sa1997"	"reactant"	"CDMT00001997"	""
"r_3917"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm]"	"s1255"	"sa1998"	"product"	"CDMT00001998"	""
"r_3918"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce]"	"s868"	"sa1999"	"reactant"	"CDMT00001999"	""
"r_3918"	"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[erm]"	"s1256"	"sa2000"	"product"	"CDMT00002000"	""
"r_3919"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[ce]"	"s838"	"sa2001"	"reactant"	"CDMT00002001"	""
"r_3919"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[erm]"	"s1257"	"sa2002"	"product"	"CDMT00002002"	""
"r_3920"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[ce]"	"s840"	"sa2003"	"reactant"	"CDMT00002003"	""
"r_3920"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[erm]"	"s1258"	"sa2004"	"product"	"CDMT00002004"	""
"r_3921"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[ce]"	"s842"	"sa2005"	"reactant"	"CDMT00002005"	""
"r_3921"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[erm]"	"s1259"	"sa2006"	"product"	"CDMT00002006"	""
"r_3922"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[ce]"	"s844"	"sa2007"	"reactant"	"CDMT00002007"	""
"r_3922"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[erm]"	"s1260"	"sa2008"	"product"	"CDMT00002008"	""
"r_3923"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]"	"s846"	"sa2009"	"reactant"	"CDMT00002009"	""
"r_3923"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[erm]"	"s1261"	"sa2010"	"product"	"CDMT00002010"	""
"r_3924"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[ce]"	"s848"	"sa2011"	"reactant"	"CDMT00002011"	""
"r_3924"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[erm]"	"s1262"	"sa2012"	"product"	"CDMT00002012"	""
"r_3925"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]"	"s850"	"sa2013"	"reactant"	"CDMT00002013"	""
"r_3925"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[erm]"	"s1263"	"sa2014"	"product"	"CDMT00002014"	""
"r_3926"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[ce]"	"s852"	"sa2015"	"reactant"	"CDMT00002015"	""
"r_3926"	"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[erm]"	"s1264"	"sa2016"	"product"	"CDMT00002016"	""
"r_3927"	"zymosteryl palmitoleate[erm]"	"s1017"	"sa2017"	"reactant"	"CDMT00002017"	""
"r_3927"	"zymosteryl palmitoleate[ce]"	"s1265"	"sa2018"	"product"	"CDMT00002018"	""
"r_3928"	"zymosteryl oleate[erm]"	"s1019"	"sa2019"	"reactant"	"CDMT00002019"	""
"r_3928"	"zymosteryl oleate[ce]"	"s1266"	"sa2020"	"product"	"CDMT00002020"	""
