"id"	"species"	"name"	"x"	"y"	"rxnID"	"type"	"MetaID"
"sa1789"	"s1087"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	""	""	"r_3813"	"reactant"	"CDMT00001789"
"sa1790"	"s1143"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[gm]"	""	""	"r_3813"	"product"	"CDMT00001790"
"sa1791"	"s1089"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	""	""	"r_3814"	"reactant"	"CDMT00001791"
"sa1792"	"s1144"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[gm]"	""	""	"r_3814"	"product"	"CDMT00001792"
"sa1793"	"s1091"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	""	""	"r_3815"	"reactant"	"CDMT00001793"
"sa1794"	"s1145"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[gm]"	""	""	"r_3815"	"product"	"CDMT00001794"
"sa1795"	"s1093"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	""	""	"r_3816"	"reactant"	"CDMT00001795"
"sa1796"	"s1146"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[gm]"	""	""	"r_3816"	"product"	"CDMT00001796"
"sa1797"	"s1095"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	""	""	"r_3817"	"reactant"	"CDMT00001797"
"sa1798"	"s1147"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[gm]"	""	""	"r_3817"	"product"	"CDMT00001798"
"sa1799"	"s1097"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	""	""	"r_3818"	"reactant"	"CDMT00001799"
"sa1800"	"s1148"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[gm]"	""	""	"r_3818"	"product"	"CDMT00001800"
"sa1801"	"s1099"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	""	""	"r_3819"	"reactant"	"CDMT00001801"
"sa1802"	"s1149"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[gm]"	""	""	"r_3819"	"product"	"CDMT00001802"
"sa1803"	"s1101"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	""	""	"r_3820"	"reactant"	"CDMT00001803"
"sa1804"	"s1150"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[gm]"	""	""	"r_3820"	"product"	"CDMT00001804"
"sa1805"	"s1151"	"phosphatidylethanolamine (1-16:0, 2-16:1)[gm]"	""	""	"r_3821"	"reactant"	"CDMT00001805"
"sa1806"	"s1037"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	""	""	"r_3821"	"product"	"CDMT00001806"
"sa1807"	"s1152"	"phosphatidylethanolamine (1-16:1, 2-16:1)[gm]"	""	""	"r_3822"	"reactant"	"CDMT00001807"
"sa1808"	"s1039"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	""	""	"r_3822"	"product"	"CDMT00001808"
"sa1809"	"s1153"	"phosphatidylethanolamine (1-18:0, 2-16:1)[gm]"	""	""	"r_3823"	"reactant"	"CDMT00001809"
"sa1810"	"s1041"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	""	""	"r_3823"	"product"	"CDMT00001810"
"sa1811"	"s1154"	"phosphatidylethanolamine (1-18:1, 2-16:1)[gm]"	""	""	"r_3824"	"reactant"	"CDMT00001811"
"sa1812"	"s1043"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	""	""	"r_3824"	"product"	"CDMT00001812"
"sa1813"	"s1155"	"phosphatidylethanolamine (1-16:0, 2-18:1)[gm]"	""	""	"r_3825"	"reactant"	"CDMT00001813"
"sa1814"	"s1045"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	""	""	"r_3825"	"product"	"CDMT00001814"
"sa1815"	"s1156"	"phosphatidylethanolamine (1-16:1, 2-18:1)[gm]"	""	""	"r_3826"	"reactant"	"CDMT00001815"
"sa1816"	"s1047"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	""	""	"r_3826"	"product"	"CDMT00001816"
"sa1817"	"s1157"	"phosphatidylethanolamine (1-18:0, 2-18:1)[gm]"	""	""	"r_3827"	"reactant"	"CDMT00001817"
"sa1818"	"s1049"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	""	""	"r_3827"	"product"	"CDMT00001818"
"sa1819"	"s1158"	"phosphatidylethanolamine (1-18:1, 2-18:1)[gm]"	""	""	"r_3828"	"reactant"	"CDMT00001819"
"sa1820"	"s1051"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	""	""	"r_3828"	"product"	"CDMT00001820"
"sa1821"	"s1077"	"phosphatidate (1-16:0, 2-16:1)[erm]"	""	""	"r_3829"	"reactant"	"CDMT00001821"
"sa1822"	"s1159"	"phosphatidate (1-16:0, 2-16:1)[vm]"	""	""	"r_3829"	"product"	"CDMT00001822"
"sa1823"	"s1079"	"phosphatidate (1-16:1, 2-16:1)[erm]"	""	""	"r_3830"	"reactant"	"CDMT00001823"
"sa1824"	"s1160"	"phosphatidate (1-16:1, 2-16:1)[vm]"	""	""	"r_3830"	"product"	"CDMT00001824"
"sa1825"	"s1081"	"phosphatidate (1-18:0, 2-16:1)[erm]"	""	""	"r_3831"	"reactant"	"CDMT00001825"
"sa1826"	"s1161"	"phosphatidate (1-18:0, 2-16:1)[vm]"	""	""	"r_3831"	"product"	"CDMT00001826"
"sa1827"	"s1083"	"phosphatidate (1-18:1, 2-16:1)[erm]"	""	""	"r_3832"	"reactant"	"CDMT00001827"
"sa1828"	"s1162"	"phosphatidate (1-18:1, 2-16:1)[vm]"	""	""	"r_3832"	"product"	"CDMT00001828"
"sa1829"	"s1070"	"phosphatidate (1-16:0, 2-18:1)[erm]"	""	""	"r_3833"	"reactant"	"CDMT00001829"
"sa1830"	"s1163"	"phosphatidate (1-16:0, 2-18:1)[vm]"	""	""	"r_3833"	"product"	"CDMT00001830"
"sa1831"	"s1072"	"phosphatidate (1-16:1, 2-18:1)[erm]"	""	""	"r_3834"	"reactant"	"CDMT00001831"
"sa1832"	"s1164"	"phosphatidate (1-16:1, 2-18:1)[vm]"	""	""	"r_3834"	"product"	"CDMT00001832"
"sa1833"	"s1074"	"phosphatidate (1-18:0, 2-18:1)[erm]"	""	""	"r_3835"	"reactant"	"CDMT00001833"
"sa1834"	"s1165"	"phosphatidate (1-18:0, 2-18:1)[vm]"	""	""	"r_3835"	"product"	"CDMT00001834"
"sa1835"	"s1076"	"phosphatidate (1-18:1, 2-18:1)[erm]"	""	""	"r_3836"	"reactant"	"CDMT00001835"
"sa1836"	"s1166"	"phosphatidate (1-18:1, 2-18:1)[vm]"	""	""	"r_3836"	"product"	"CDMT00001836"
"sa1837"	"s777"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]"	""	""	"r_3837"	"reactant"	"CDMT00001837"
"sa1838"	"s1167"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[vm]"	""	""	"r_3837"	"product"	"CDMT00001838"
"sa1839"	"s779"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]"	""	""	"r_3838"	"reactant"	"CDMT00001839"
"sa1840"	"s1168"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[vm]"	""	""	"r_3838"	"product"	"CDMT00001840"
"sa1841"	"s781"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]"	""	""	"r_3839"	"reactant"	"CDMT00001841"
"sa1842"	"s1169"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[vm]"	""	""	"r_3839"	"product"	"CDMT00001842"
"sa1843"	"s783"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]"	""	""	"r_3840"	"reactant"	"CDMT00001843"
"sa1844"	"s1170"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[vm]"	""	""	"r_3840"	"product"	"CDMT00001844"
"sa1845"	"s785"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]"	""	""	"r_3841"	"reactant"	"CDMT00001845"
"sa1846"	"s1171"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[vm]"	""	""	"r_3841"	"product"	"CDMT00001846"
"sa1847"	"s787"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]"	""	""	"r_3842"	"reactant"	"CDMT00001847"
"sa1848"	"s1172"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[vm]"	""	""	"r_3842"	"product"	"CDMT00001848"
"sa1849"	"s789"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]"	""	""	"r_3843"	"reactant"	"CDMT00001849"
"sa1850"	"s1173"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[vm]"	""	""	"r_3843"	"product"	"CDMT00001850"
"sa1851"	"s791"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]"	""	""	"r_3844"	"reactant"	"CDMT00001851"
"sa1852"	"s1174"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[vm]"	""	""	"r_3844"	"product"	"CDMT00001852"
"sa1853"	"s1087"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	""	""	"r_3845"	"reactant"	"CDMT00001853"
"sa1854"	"s1175"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[vm]"	""	""	"r_3845"	"product"	"CDMT00001854"
"sa1855"	"s1089"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	""	""	"r_3846"	"reactant"	"CDMT00001855"
"sa1856"	"s1176"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[vm]"	""	""	"r_3846"	"product"	"CDMT00001856"
"sa1857"	"s1091"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	""	""	"r_3847"	"reactant"	"CDMT00001857"
"sa1858"	"s1177"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[vm]"	""	""	"r_3847"	"product"	"CDMT00001858"
"sa1859"	"s1093"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	""	""	"r_3848"	"reactant"	"CDMT00001859"
"sa1860"	"s1178"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[vm]"	""	""	"r_3848"	"product"	"CDMT00001860"
"sa1861"	"s1095"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	""	""	"r_3849"	"reactant"	"CDMT00001861"
"sa1862"	"s1179"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[vm]"	""	""	"r_3849"	"product"	"CDMT00001862"
"sa1863"	"s1097"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	""	""	"r_3850"	"reactant"	"CDMT00001863"
"sa1864"	"s1180"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[vm]"	""	""	"r_3850"	"product"	"CDMT00001864"
"sa1865"	"s1099"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	""	""	"r_3851"	"reactant"	"CDMT00001865"
"sa1866"	"s1181"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[vm]"	""	""	"r_3851"	"product"	"CDMT00001866"
"sa1867"	"s1101"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	""	""	"r_3852"	"reactant"	"CDMT00001867"
"sa1868"	"s1182"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[vm]"	""	""	"r_3852"	"product"	"CDMT00001868"
"sa1869"	"s1183"	"phosphatidylethanolamine (1-16:0, 2-16:1)[vm]"	""	""	"r_3853"	"reactant"	"CDMT00001869"
"sa1870"	"s1037"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	""	""	"r_3853"	"product"	"CDMT00001870"
"sa1871"	"s1184"	"phosphatidylethanolamine (1-16:1, 2-16:1)[vm]"	""	""	"r_3854"	"reactant"	"CDMT00001871"
"sa1872"	"s1039"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	""	""	"r_3854"	"product"	"CDMT00001872"
"sa1873"	"s1185"	"phosphatidylethanolamine (1-18:0, 2-16:1)[vm]"	""	""	"r_3855"	"reactant"	"CDMT00001873"
"sa1874"	"s1041"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	""	""	"r_3855"	"product"	"CDMT00001874"
"sa1875"	"s1186"	"phosphatidylethanolamine (1-18:1, 2-16:1)[vm]"	""	""	"r_3856"	"reactant"	"CDMT00001875"
"sa1876"	"s1043"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	""	""	"r_3856"	"product"	"CDMT00001876"
"sa1877"	"s1187"	"phosphatidylethanolamine (1-16:0, 2-18:1)[vm]"	""	""	"r_3857"	"reactant"	"CDMT00001877"
"sa1878"	"s1045"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	""	""	"r_3857"	"product"	"CDMT00001878"
"sa1879"	"s1188"	"phosphatidylethanolamine (1-16:1, 2-18:1)[vm]"	""	""	"r_3858"	"reactant"	"CDMT00001879"
"sa1880"	"s1047"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	""	""	"r_3858"	"product"	"CDMT00001880"
"sa1881"	"s1189"	"phosphatidylethanolamine (1-18:0, 2-18:1)[vm]"	""	""	"r_3859"	"reactant"	"CDMT00001881"
"sa1882"	"s1049"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	""	""	"r_3859"	"product"	"CDMT00001882"
"sa1883"	"s1190"	"phosphatidylethanolamine (1-18:1, 2-18:1)[vm]"	""	""	"r_3860"	"reactant"	"CDMT00001883"
"sa1884"	"s1051"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	""	""	"r_3860"	"product"	"CDMT00001884"
"sa1885"	"s1191"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[vm]"	""	""	"r_3861"	"reactant"	"CDMT00001885"
"sa1886"	"s1192"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[erm]"	""	""	"r_3861"	"product"	"CDMT00001886"
"sa1887"	"s1193"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[vm]"	""	""	"r_3862"	"reactant"	"CDMT00001887"
"sa1888"	"s1194"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[erm]"	""	""	"r_3862"	"product"	"CDMT00001888"
"sa1889"	"s1195"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[vm]"	""	""	"r_3863"	"reactant"	"CDMT00001889"
"sa1890"	"s1196"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[erm]"	""	""	"r_3863"	"product"	"CDMT00001890"
"sa1891"	"s1197"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[vm]"	""	""	"r_3864"	"reactant"	"CDMT00001891"
"sa1892"	"s1198"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[erm]"	""	""	"r_3864"	"product"	"CDMT00001892"
"sa1893"	"s1199"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm]"	""	""	"r_3865"	"reactant"	"CDMT00001893"
"sa1894"	"s1200"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[erm]"	""	""	"r_3865"	"product"	"CDMT00001894"
"sa1895"	"s1201"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[vm]"	""	""	"r_3866"	"reactant"	"CDMT00001895"
"sa1896"	"s1202"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[erm]"	""	""	"r_3866"	"product"	"CDMT00001896"
"sa1897"	"s1203"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm]"	""	""	"r_3867"	"reactant"	"CDMT00001897"
"sa1898"	"s1204"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[erm]"	""	""	"r_3867"	"product"	"CDMT00001898"
"sa1899"	"s1205"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm]"	""	""	"r_3868"	"reactant"	"CDMT00001899"
"sa1900"	"s1206"	"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[erm]"	""	""	"r_3868"	"product"	"CDMT00001900"
"sa1901"	"s777"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]"	""	""	"r_3869"	"reactant"	"CDMT00001901"
"sa1902"	"s1207"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[ce]"	""	""	"r_3869"	"product"	"CDMT00001902"
"sa1903"	"s779"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]"	""	""	"r_3870"	"reactant"	"CDMT00001903"
"sa1904"	"s1208"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[ce]"	""	""	"r_3870"	"product"	"CDMT00001904"
"sa1905"	"s781"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]"	""	""	"r_3871"	"reactant"	"CDMT00001905"
"sa1906"	"s1209"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[ce]"	""	""	"r_3871"	"product"	"CDMT00001906"
"sa1907"	"s783"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]"	""	""	"r_3872"	"reactant"	"CDMT00001907"
"sa1908"	"s1210"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[ce]"	""	""	"r_3872"	"product"	"CDMT00001908"
"sa1909"	"s785"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]"	""	""	"r_3873"	"reactant"	"CDMT00001909"
"sa1910"	"s1211"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce]"	""	""	"r_3873"	"product"	"CDMT00001910"
"sa1911"	"s787"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]"	""	""	"r_3874"	"reactant"	"CDMT00001911"
"sa1912"	"s1212"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[ce]"	""	""	"r_3874"	"product"	"CDMT00001912"
"sa1913"	"s789"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]"	""	""	"r_3875"	"reactant"	"CDMT00001913"
"sa1914"	"s1213"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce]"	""	""	"r_3875"	"product"	"CDMT00001914"
"sa1915"	"s791"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]"	""	""	"r_3876"	"reactant"	"CDMT00001915"
"sa1916"	"s1214"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce]"	""	""	"r_3876"	"product"	"CDMT00001916"
"sa1917"	"s1021"	"phosphatidylcholine (1-16:0, 2-16:1)[erm]"	""	""	"r_3877"	"reactant"	"CDMT00001917"
"sa1918"	"s1215"	"phosphatidylcholine (1-16:0, 2-16:1)[ce]"	""	""	"r_3877"	"product"	"CDMT00001918"
"sa1919"	"s1023"	"phosphatidylcholine (1-16:1, 2-16:1)[erm]"	""	""	"r_3878"	"reactant"	"CDMT00001919"
"sa1920"	"s1216"	"phosphatidylcholine (1-16:1, 2-16:1)[ce]"	""	""	"r_3878"	"product"	"CDMT00001920"
"sa1921"	"s1025"	"phosphatidylcholine (1-18:0, 2-16:1)[erm]"	""	""	"r_3879"	"reactant"	"CDMT00001921"
"sa1922"	"s1217"	"phosphatidylcholine (1-18:0, 2-16:1)[ce]"	""	""	"r_3879"	"product"	"CDMT00001922"
"sa1923"	"s1027"	"phosphatidylcholine (1-18:1, 2-16:1)[erm]"	""	""	"r_3880"	"reactant"	"CDMT00001923"
"sa1924"	"s1218"	"phosphatidylcholine (1-18:1, 2-16:1)[ce]"	""	""	"r_3880"	"product"	"CDMT00001924"
"sa1925"	"s1029"	"phosphatidylcholine (1-16:0, 2-18:1)[erm]"	""	""	"r_3881"	"reactant"	"CDMT00001925"
"sa1926"	"s1219"	"phosphatidylcholine (1-16:0, 2-18:1)[ce]"	""	""	"r_3881"	"product"	"CDMT00001926"
"sa1927"	"s1031"	"phosphatidylcholine (1-16:1, 2-18:1)[erm]"	""	""	"r_3882"	"reactant"	"CDMT00001927"
"sa1928"	"s1220"	"phosphatidylcholine (1-16:1, 2-18:1)[ce]"	""	""	"r_3882"	"product"	"CDMT00001928"
"sa1929"	"s1033"	"phosphatidylcholine (1-18:0, 2-18:1)[erm]"	""	""	"r_3883"	"reactant"	"CDMT00001929"
"sa1930"	"s1221"	"phosphatidylcholine (1-18:0, 2-18:1)[ce]"	""	""	"r_3883"	"product"	"CDMT00001930"
"sa1931"	"s1035"	"phosphatidylcholine (1-18:1, 2-18:1)[erm]"	""	""	"r_3884"	"reactant"	"CDMT00001931"
"sa1932"	"s1222"	"phosphatidylcholine (1-18:1, 2-18:1)[ce]"	""	""	"r_3884"	"product"	"CDMT00001932"
"sa1933"	"s1037"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	""	""	"r_3885"	"reactant"	"CDMT00001933"
"sa1934"	"s1223"	"phosphatidylethanolamine (1-16:0, 2-16:1)[ce]"	""	""	"r_3885"	"product"	"CDMT00001934"
"sa1935"	"s1039"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	""	""	"r_3886"	"reactant"	"CDMT00001935"
"sa1936"	"s1224"	"phosphatidylethanolamine (1-16:1, 2-16:1)[ce]"	""	""	"r_3886"	"product"	"CDMT00001936"
"sa1937"	"s1041"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	""	""	"r_3887"	"reactant"	"CDMT00001937"
"sa1938"	"s1225"	"phosphatidylethanolamine (1-18:0, 2-16:1)[ce]"	""	""	"r_3887"	"product"	"CDMT00001938"
"sa1939"	"s1043"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	""	""	"r_3888"	"reactant"	"CDMT00001939"
"sa1940"	"s1226"	"phosphatidylethanolamine (1-18:1, 2-16:1)[ce]"	""	""	"r_3888"	"product"	"CDMT00001940"
"sa1941"	"s1045"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	""	""	"r_3889"	"reactant"	"CDMT00001941"
"sa1942"	"s1227"	"phosphatidylethanolamine (1-16:0, 2-18:1)[ce]"	""	""	"r_3889"	"product"	"CDMT00001942"
"sa1943"	"s1047"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	""	""	"r_3890"	"reactant"	"CDMT00001943"
"sa1944"	"s1228"	"phosphatidylethanolamine (1-16:1, 2-18:1)[ce]"	""	""	"r_3890"	"product"	"CDMT00001944"
"sa1945"	"s1049"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	""	""	"r_3891"	"reactant"	"CDMT00001945"
"sa1946"	"s1229"	"phosphatidylethanolamine (1-18:0, 2-18:1)[ce]"	""	""	"r_3891"	"product"	"CDMT00001946"
"sa1947"	"s1051"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	""	""	"r_3892"	"reactant"	"CDMT00001947"
"sa1948"	"s1230"	"phosphatidylethanolamine (1-18:1, 2-18:1)[ce]"	""	""	"r_3892"	"product"	"CDMT00001948"
"sa1949"	"s1087"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	""	""	"r_3893"	"reactant"	"CDMT00001949"
"sa1950"	"s1231"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[ce]"	""	""	"r_3893"	"product"	"CDMT00001950"
"sa1951"	"s1089"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	""	""	"r_3894"	"reactant"	"CDMT00001951"
"sa1952"	"s1232"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[ce]"	""	""	"r_3894"	"product"	"CDMT00001952"
"sa1953"	"s1091"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	""	""	"r_3895"	"reactant"	"CDMT00001953"
"sa1954"	"s1233"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[ce]"	""	""	"r_3895"	"product"	"CDMT00001954"
"sa1955"	"s1093"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	""	""	"r_3896"	"reactant"	"CDMT00001955"
"sa1956"	"s1234"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[ce]"	""	""	"r_3896"	"product"	"CDMT00001956"
"sa1957"	"s1095"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	""	""	"r_3897"	"reactant"	"CDMT00001957"
"sa1958"	"s1235"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[ce]"	""	""	"r_3897"	"product"	"CDMT00001958"
"sa1959"	"s1097"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	""	""	"r_3898"	"reactant"	"CDMT00001959"
"sa1960"	"s1236"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[ce]"	""	""	"r_3898"	"product"	"CDMT00001960"
"sa1961"	"s1099"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	""	""	"r_3899"	"reactant"	"CDMT00001961"
"sa1962"	"s1237"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[ce]"	""	""	"r_3899"	"product"	"CDMT00001962"
"sa1963"	"s1101"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	""	""	"r_3900"	"reactant"	"CDMT00001963"
"sa1964"	"s1238"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[ce]"	""	""	"r_3900"	"product"	"CDMT00001964"
"sa1965"	"s1239"	"lignoceric acid[ce]"	""	""	"r_3901"	"reactant"	"CDMT00001965"
"sa1966"	"s929"	"lignoceric acid[erm]"	""	""	"r_3901"	"product"	"CDMT00001966"
"sa1967"	"s1240"	"cerotic acid[ce]"	""	""	"r_3902"	"reactant"	"CDMT00001967"
"sa1968"	"s931"	"cerotic acid[erm]"	""	""	"r_3902"	"product"	"CDMT00001968"
"sa1969"	"s1241"	"phosphatidate (1-16:0, 2-16:1)[ce]"	""	""	"r_3903"	"reactant"	"CDMT00001969"
"sa1970"	"s1077"	"phosphatidate (1-16:0, 2-16:1)[erm]"	""	""	"r_3903"	"product"	"CDMT00001970"
"sa1971"	"s1242"	"phosphatidate (1-16:1, 2-16:1)[ce]"	""	""	"r_3904"	"reactant"	"CDMT00001971"
"sa1972"	"s1079"	"phosphatidate (1-16:1, 2-16:1)[erm]"	""	""	"r_3904"	"product"	"CDMT00001972"
"sa1973"	"s1243"	"phosphatidate (1-18:0, 2-16:1)[ce]"	""	""	"r_3905"	"reactant"	"CDMT00001973"
"sa1974"	"s1081"	"phosphatidate (1-18:0, 2-16:1)[erm]"	""	""	"r_3905"	"product"	"CDMT00001974"
"sa1975"	"s1244"	"phosphatidate (1-18:1, 2-16:1)[ce]"	""	""	"r_3906"	"reactant"	"CDMT00001975"
"sa1976"	"s1083"	"phosphatidate (1-18:1, 2-16:1)[erm]"	""	""	"r_3906"	"product"	"CDMT00001976"
"sa1977"	"s1245"	"phosphatidate (1-16:0, 2-18:1)[ce]"	""	""	"r_3907"	"reactant"	"CDMT00001977"
"sa1978"	"s1070"	"phosphatidate (1-16:0, 2-18:1)[erm]"	""	""	"r_3907"	"product"	"CDMT00001978"
"sa1979"	"s1246"	"phosphatidate (1-16:1, 2-18:1)[ce]"	""	""	"r_3908"	"reactant"	"CDMT00001979"
"sa1980"	"s1072"	"phosphatidate (1-16:1, 2-18:1)[erm]"	""	""	"r_3908"	"product"	"CDMT00001980"
