"","masterID","formula","EC","keggID"
"16861","46432","(25R)-4beta,26-dihydroxycholesterol + 2 H(+) + O2 + 2 reduced [adrenodoxin] => (25R)-3beta,4beta-dihydroxycholest-5-en-26-al + 2 H2O + 2 oxidized [adrenodoxin]","NA","NA"
"16862","46432","(25R)-3beta,4beta-dihydroxycholest-5-en-26-al + 2 H2O + 2 oxidized [adrenodoxin] => (25R)-4beta,26-dihydroxycholesterol + 2 H(+) + O2 + 2 reduced [adrenodoxin]","NA","NA"
"16863","46436","(25R)-3beta,4beta-dihydroxycholest-5-en-26-al + H(+) + O2 + 2 reduced [adrenodoxin] => (25R)-3beta,4beta-dihydroxycholest-5-en-26-oate + H2O + 2 oxidized [adrenodoxin]","NA","NA"
"16864","46436","(25R)-3beta,4beta-dihydroxycholest-5-en-26-oate + H2O + 2 oxidized [adrenodoxin] => (25R)-3beta,4beta-dihydroxycholest-5-en-26-al + H(+) + O2 + 2 reduced [adrenodoxin]","NA","NA"
"16865","46448","2 L-tyrosyl-tRNA(Tyr) => cyclo(L-tyrosyl-L-tyrosyl) + 2 tRNA(Tyr)","2.3.2.21","R10335"
"16866","46448","cyclo(L-tyrosyl-L-tyrosyl) + 2 tRNA(Tyr) => 2 L-tyrosyl-tRNA(Tyr)","2.3.2.21","R10335"
"16867","46452","2 L-leucyl-tRNA(Leu) => cyclo(L-leucyl-L-leucyl) + 2 H(+) + 2 tRNA(Leu)","2.3.2.22","R10336"
"16868","46452","cyclo(L-leucyl-L-leucyl) + 2 H(+) + 2 tRNA(Leu) => 2 L-leucyl-tRNA(Leu)","2.3.2.22","R10336"
"16869","46456","5alpha-cholest-8,14-dien-3beta-ol + H(+) + NADPH => 5alpha-cholest-8-en-3beta-ol + NADP(+)","NA","NA"
"16870","46456","5alpha-cholest-8-en-3beta-ol + NADP(+) => 5alpha-cholest-8,14-dien-3beta-ol + H(+) + NADPH","NA","NA"
"16871","46460","22R-hydroxycholesterol + H(+) + NADPH + O2 => (22R,7alpha)-dihydroxycholesterol + H2O + NADP(+)","NA","NA"
"16872","46460","(22R,7alpha)-dihydroxycholesterol + H2O + NADP(+) => 22R-hydroxycholesterol + H(+) + NADPH + O2","NA","NA"
"16873","46464","(24S)-25-epoxycholesterol + H(+) + NADPH + O2 => (24S,25)-epoxy-7alpha-hydroxycholesterol + H2O + NADP(+)","NA","NA"
"16874","46464","(24S,25)-epoxy-7alpha-hydroxycholesterol + H2O + NADP(+) => (24S)-25-epoxycholesterol + H(+) + NADPH + O2","NA","NA"
"16875","46468","N-(acyl)-sphingosylphosphocholine(in) + ATP + H2O => N-(acyl)-sphingosylphosphocholine(out) + ADP + H(+) + phosphate","NA","NA"
"16876","46468","N-(acyl)-sphingosylphosphocholine(out) + ADP + H(+) + phosphate => N-(acyl)-sphingosylphosphocholine(in) + ATP + H2O","NA","NA"
"16877","46472","4alpha-methyl-5alpha-cholesta-8,24-dien-3beta-ol + H(+) + NADPH + O2 => 4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + H2O + NADP(+)","NA","NA"
"16878","46472","4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + H2O + NADP(+) => 4alpha-methyl-5alpha-cholesta-8,24-dien-3beta-ol + H(+) + NADPH + O2","NA","NA"
"16879","46476","4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + H(+) + NADPH + O2 => 4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol + 2 H2O + NADP(+)","NA","NA"
"16880","46476","4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol + 2 H2O + NADP(+) => 4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + H(+) + NADPH + O2","NA","NA"
"16881","46480","4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol + NADPH + O2 => 4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol + H2O + NADP(+)","NA","NA"
"16882","46480","4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol + H2O + NADP(+) => 4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol + NADPH + O2","NA","NA"
"16883","46484","alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA + CMP-3-deoxy-beta-D-manno-octulosonate => alpha-Kdo-(2->4)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA + CMP + H(+)","2.4.99.15","NA"
"16884","46484","alpha-Kdo-(2->4)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA + CMP + H(+) => alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA + CMP-3-deoxy-beta-D-manno-octulosonate","2.4.99.15","NA"
"16885","46488","1,2-dihexadecanoyl-sn-glycero-3-phosphocholine(in) => 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine(out)","NA","NA"
"16886","46488","1,2-dihexadecanoyl-sn-glycero-3-phosphocholine(out) => 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine(in)","NA","NA"
"16887","46492","1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine(in) => 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine(out)","NA","NA"
"16888","46492","1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine(out) => 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine(in)","NA","NA"
"16889","46496","N-(hexadecanoyl)-sphing-4-enine-1-phosphocholine(in) => N-(hexadecanoyl)-sphing-4-enine-1-phosphocholine(out)","NA","NA"
"16890","46496","N-(hexadecanoyl)-sphing-4-enine-1-phosphocholine(out) => N-(hexadecanoyl)-sphing-4-enine-1-phosphocholine(in)","NA","NA"
"16891","46500","2-oxoglutarate + O2 + UMP => CO2 + phosphate + succinate + uridine-5'-aldehyde","1.14.11.49","NA"
"16892","46500","CO2 + phosphate + succinate + uridine-5'-aldehyde => 2-oxoglutarate + O2 + UMP","1.14.11.49","NA"
"16893","46504","dodecanoyl-AMP + holo-[ACP] => AMP + dodecanoyl-[ACP] + H(+)","NA","NA"
"16894","46504","AMP + dodecanoyl-[ACP] + H(+) => dodecanoyl-AMP + holo-[ACP]","NA","NA"
"16895","46508","NADH + nitrobenzene + O2 => catechol + NAD(+) + nitrite","1.14.12.23","NA"
"16896","46508","catechol + NAD(+) + nitrite => NADH + nitrobenzene + O2","1.14.12.23","NA"
"16897","46512","2 [Fe(II)-cytochrome b5] + a N-(1,2-saturated acyl)sphinganine + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + a N-[(2'R)-hydroxyacyl]sphinganine + H2O","1.14.18.7","R11003"
"16898","46512","2 [Fe(III)-cytochrome b5] + a N-[(2'R)-hydroxyacyl]sphinganine + H2O => 2 [Fe(II)-cytochrome b5] + a N-(1,2-saturated acyl)sphinganine + 2 H(+) + O2","1.14.18.7","R11003"
"16899","46520","2 [Fe(II)-cytochrome b5] + a N-[1,2 saturated-(4R)-hydroxyacyl]sphinganine + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + a N-[(2'R)-(4R)-hydroxyacyl]sphinganine + H2O","1.14.18.6","NA"
"16900","46520","2 [Fe(III)-cytochrome b5] + a N-[(2'R)-(4R)-hydroxyacyl]sphinganine + H2O => 2 [Fe(II)-cytochrome b5] + a N-[1,2 saturated-(4R)-hydroxyacyl]sphinganine + 2 H(+) + O2","1.14.18.6","NA"
"16901","46524","(11Z,14Z)-eicosadienoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => (5Z,11Z,14Z)-eicosatrienoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O","1.14.19.37","NA"
"16902","46524","(5Z,11Z,14Z)-eicosatrienoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O => (11Z,14Z)-eicosadienoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.19.37","NA"
"16903","46528","(11Z,14Z,17Z)-eicosatrienoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => (5Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O","1.14.19.37","NA"
"16904","46528","(5Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O => (11Z,14Z,17Z)-eicosatrienoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.19.37","NA"
"16905","46532","2 [Fe(II)-cytochrome b5] + a (9Z,12Z)-octadecadienoyl-containing glycerolipid + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + a (9Z,11E,13Z)-octadeca-9,11,13-trienoyl-containing glycerolipid + 2 H2O","1.14.19.16","NA"
"16906","46532","2 [Fe(III)-cytochrome b5] + a (9Z,11E,13Z)-octadeca-9,11,13-trienoyl-containing glycerolipid + 2 H2O => 2 [Fe(II)-cytochrome b5] + a (9Z,12Z)-octadecadienoyl-containing glycerolipid + 2 H(+) + O2","1.14.19.16","NA"
"16907","46536","(6Z,9Z,12Z)-octadecatrienoyl-containing glycerolipid + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + a (9Z,12Z)-octadeca-9,12-dien-6-ynoyl-containing glycerolipid + 2 H2O","1.14.19.38","NA"
"16908","46536","2 [Fe(III)-cytochrome b5] + a (9Z,12Z)-octadeca-9,12-dien-6-ynoyl-containing glycerolipid + 2 H2O => (6Z,9Z,12Z)-octadecatrienoyl-containing glycerolipid + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.19.38","NA"
"16909","46540","(6Z,9Z,12Z,15Z)-octadecatetraenoyl-containing glycerolipid + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + a (9Z,12Z,15Z)-octadeca-9,12,15-trien-6-ynoyl-containing glycerolipid + 2 H2O","1.14.19.38","NA"
"16910","46540","2 [Fe(III)-cytochrome b5] + a (9Z,12Z,15Z)-octadeca-9,12,15-trien-6-ynoyl-containing glycerolipid + 2 H2O => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-containing glycerolipid + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.19.38","NA"
"16911","46544","N-acylsphinganine + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + an N-acylsphing-4-enine + 2 H2O","1.14.19.17","R06519"
"16912","46544","2 [Fe(III)-cytochrome b5] + an N-acylsphing-4-enine + 2 H2O => N-acylsphinganine + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.19.17","R06519"
"16913","46548","2 [Fe(II)-cytochrome b5] + a (4E,8E)-4-sphinga-4,8-dienine ceramide + 2 H(+) + O2 => N-acyl-(4E,8E,10E)-sphingatrienine + 2 [Fe(III)-cytochrome b5] + 2 H2O","1.14.19.19","R11006"
"16914","46548","N-acyl-(4E,8E,10E)-sphingatrienine + 2 [Fe(III)-cytochrome b5] + 2 H2O => 2 [Fe(II)-cytochrome b5] + a (4E,8E)-4-sphinga-4,8-dienine ceramide + 2 H(+) + O2","1.14.19.19","R11006"
"16915","46552","2 [Fe(II)-cytochrome b5] + a (9Z,12Z)-octadecadienoyl-containing glycerolipid + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + a (9Z)-octadec-9-en-12-ynoyl-containing glycerolipid + 2 H2O","1.14.19.39","NA"
"16916","46552","2 [Fe(III)-cytochrome b5] + a (9Z)-octadec-9-en-12-ynoyl-containing glycerolipid + 2 H2O => 2 [Fe(II)-cytochrome b5] + a (9Z,12Z)-octadecadienoyl-containing glycerolipid + 2 H(+) + O2","1.14.19.39","NA"
"16917","46556","5alpha-cholest-7-en-3beta-ol + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + cholesta-5,7-dien-3beta-ol + 2 H2O","1.14.19.20","R07215"
"16918","46556","2 [Fe(III)-cytochrome b5] + cholesta-5,7-dien-3beta-ol + 2 H2O => 5alpha-cholest-7-en-3beta-ol + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.19.20","R07215"
"16919","46560","2 [Fe(II)-cytochrome b5] + episterol + 2 H(+) + O2 => 2 [Fe(III)-cytochrome b5] + ergosta-5,7,24(28)-trien-3beta-ol + 2 H2O","1.14.19.20","R07491"
"16920","46560","2 [Fe(III)-cytochrome b5] + ergosta-5,7,24(28)-trien-3beta-ol + 2 H2O => 2 [Fe(II)-cytochrome b5] + episterol + 2 H(+) + O2","1.14.19.20","R07491"
"16921","46568","5-hexenoyl-[ACP] + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] => 5-hexynoyl-[ACP] + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]","1.14.19.40","NA"
"16922","46568","5-hexynoyl-[ACP] + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] => 5-hexenoyl-[ACP] + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin]","1.14.19.40","NA"
"16923","46572","2 H(+) + hexanoyl-[ACP] + O2 + 2 reduced [2Fe-2S]-[ferredoxin] => 5-hexenoyl-[ACP] + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]","1.14.19.40","NA"
"16924","46572","5-hexenoyl-[ACP] + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] => 2 H(+) + hexanoyl-[ACP] + O2 + 2 reduced [2Fe-2S]-[ferredoxin]","1.14.19.40","NA"
"16925","46576","(24R)-ethylcholest-5-en-3beta-ol + H(+) + NADPH + O2 => 2 H2O + NADP(+) + stigmasterol","1.14.19.41","R07489"
"16926","46576","2 H2O + NADP(+) + stigmasterol => (24R)-ethylcholest-5-en-3beta-ol + H(+) + NADPH + O2","1.14.19.41","R07489"
"16927","46580","O2 + reduced [NADPH--hemoprotein reductase] + vitamin D2 => 25-hydroxyvitamin D2 + H2O + H(+) + oxidized [NADPH--hemoprotein reductase]","NA","NA"
"16928","46580","25-hydroxyvitamin D2 + H2O + H(+) + oxidized [NADPH--hemoprotein reductase] => O2 + reduced [NADPH--hemoprotein reductase] + vitamin D2","NA","NA"
"16929","46584","1alpha-hydroxyvitamin D2 + O2 + reduced [NADPH--hemoprotein reductase] => 1alpha,25-dihydroxyvitamin D2 + H2O + H(+) + oxidized [NADPH--hemoprotein reductase]","NA","NA"
"16930","46584","1alpha,25-dihydroxyvitamin D2 + H2O + H(+) + oxidized [NADPH--hemoprotein reductase] => 1alpha-hydroxyvitamin D2 + O2 + reduced [NADPH--hemoprotein reductase]","NA","NA"
"16931","46588","calciol + 2 H(+) + O2 + 2 reduced [adrenodoxin] => calcidiol + H2O + 2 oxidized [adrenodoxin]","NA","NA"
"16932","46588","calcidiol + H2O + 2 oxidized [adrenodoxin] => calciol + 2 H(+) + O2 + 2 reduced [adrenodoxin]","NA","NA"
"16933","46592","alfacalcidol + 2 H(+) + O2 + 2 reduced [adrenodoxin] => calcitriol + H2O + 2 oxidized [adrenodoxin]","NA","NA"
"16934","46592","calcitriol + H2O + 2 oxidized [adrenodoxin] => alfacalcidol + 2 H(+) + O2 + 2 reduced [adrenodoxin]","NA","NA"
"16935","46596","NADPH + O2 + rifampicin => 2'-N-hydroxyrifampicin + H2O + NADP(+)","1.14.13.211","R11152"
"16936","46596","2'-N-hydroxyrifampicin + H2O + NADP(+) => NADPH + O2 + rifampicin","1.14.13.211","R11152"
"16937","46600","[HPr]-L-serine + ATP => [HPr]-O-phospho-L-serine + ADP + H(+)","NA","NA"
"16938","46600","[HPr]-O-phospho-L-serine + ADP + H(+) => [HPr]-L-serine + ATP","NA","NA"
"16939","46604","[HPr]-O-phospho-L-serine + H(+) + phosphate => [HPr]-L-serine + diphosphate","NA","NA"
"16940","46604","[HPr]-L-serine + diphosphate => [HPr]-O-phospho-L-serine + H(+) + phosphate","NA","NA"
"16941","46608","[protein]-L-threonine + ATP => [protein]-O-phospho-L-threonine + ADP + H(+)","2.7.11.13","R00162"
"16942","46608","[protein]-O-phospho-L-threonine + ADP + H(+) => [protein]-L-threonine + ATP","2.7.11.13","R00162"
"16943","46612","(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA + cholesterol => cholesteryl (5Z,8Z,11Z,14Z,17Z-eicosapentaenoate) + CoA","NA","NA"
"16944","46612","cholesteryl (5Z,8Z,11Z,14Z,17Z-eicosapentaenoate) + CoA => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA + cholesterol","NA","NA"
"16945","46616","calcidiol + 2 H(+) + O2 + 2 reduced [adrenodoxin] => (23S)-23,25-dihydroxycalciol + H2O + 2 oxidized [adrenodoxin]","NA","NA"
"16946","46616","(23S)-23,25-dihydroxycalciol + H2O + 2 oxidized [adrenodoxin] => calcidiol + 2 H(+) + O2 + 2 reduced [adrenodoxin]","NA","NA"
"16947","46620","(9Z,12Z,15Z)-octadecatrienoyl-CoA + cholesterol => cholesteryl (9Z,12Z,15Z)-octadecatrienoate + CoA","NA","NA"
"16948","46620","cholesteryl (9Z,12Z,15Z)-octadecatrienoate + CoA => (9Z,12Z,15Z)-octadecatrienoyl-CoA + cholesterol","NA","NA"
"16949","46624","a D-5-monosubstituted hydantoin => a L-5-monosubstituted hydantoin","5.1.99.5","R09704"
"16950","46624","a L-5-monosubstituted hydantoin => a D-5-monosubstituted hydantoin","5.1.99.5","R09704"
"16951","46628","3beta-hydroxyandrost-5-en-17-one + H(+) + NADPH => androst-5-en-3beta,17beta-diol + NADP(+)","NA","NA"
"16952","46628","androst-5-en-3beta,17beta-diol + NADP(+) => 3beta-hydroxyandrost-5-en-17-one + H(+) + NADPH","NA","NA"
"16953","46632","7alpha,12alpha-dihydroxycholest-4-en-3-one + H(+) + NADPH => 7alpha,12alpha-dihydroxy-5beta-cholestan-3-one + NADP(+)","NA","NA"
"16954","46632","7alpha,12alpha-dihydroxy-5beta-cholestan-3-one + NADP(+) => 7alpha,12alpha-dihydroxycholest-4-en-3-one + H(+) + NADPH","NA","NA"
"16955","46636","5beta-dihydrotestosterone + NADP(+) => H(+) + NADPH + testosterone","1.3.1.3","R02498"
"16956","46636","H(+) + NADPH + testosterone => 5beta-dihydrotestosterone + NADP(+)","1.3.1.3","R02498"
"16957","46640","7alpha-hydroxycholest-4-en-3-one + H(+) + NADPH => 7alpha-hydroxy-5beta-cholestan-3-one + NADP(+)","NA","NA"
"16958","46640","7alpha-hydroxy-5beta-cholestan-3-one + NADP(+) => 7alpha-hydroxycholest-4-en-3-one + H(+) + NADPH","NA","NA"
"16959","46644","cortisol + H(+) + NADPH => 5beta-dihydrocortisol + NADP(+)","NA","NA"
"16960","46644","5beta-dihydrocortisol + NADP(+) => cortisol + H(+) + NADPH","NA","NA"
"16961","46648","17-hydroxy-3-oxochol-4-en-22-oyl-CoA => androst-4-ene-3,17-dione + propanoyl-CoA","NA","NA"
"16962","46648","androst-4-ene-3,17-dione + propanoyl-CoA => 17-hydroxy-3-oxochol-4-en-22-oyl-CoA","NA","NA"
"16963","46652","epitestosterone + H(+) + NADPH => 5beta-dihydroepitestosterone + NADP(+)","NA","NA"
"16964","46652","5beta-dihydroepitestosterone + NADP(+) => epitestosterone + H(+) + NADPH","NA","NA"
"16965","46656","androst-4-ene-3,17-dione + H(+) + NADPH => 5beta-androstane-3,17-dione + NADP(+)","NA","NA"
"16966","46656","5beta-androstane-3,17-dione + NADP(+) => androst-4-ene-3,17-dione + H(+) + NADPH","NA","NA"
"16967","46660","H(+) + NADPH + progesterone => 5beta-pregnan-3,20-dione + NADP(+)","NA","NA"
"16968","46660","5beta-pregnan-3,20-dione + NADP(+) => H(+) + NADPH + progesterone","NA","NA"
"16969","46664","corticosterone + H(+) + NADPH => 5beta-dihydrocorticosterone + NADP(+)","NA","NA"
"16970","46664","5beta-dihydrocorticosterone + NADP(+) => corticosterone + H(+) + NADPH","NA","NA"
"16971","46668","21-hydroxyprogesterone + H(+) + NADPH => 5beta-dihydrodeoxycorticosterone + NADP(+)","NA","NA"
"16972","46668","5beta-dihydrodeoxycorticosterone + NADP(+) => 21-hydroxyprogesterone + H(+) + NADPH","NA","NA"
"16973","46672","aldosterone + H(+) + NADPH => 5beta-dihydroaldosterone + NADP(+)","NA","NA"
"16974","46672","5beta-dihydroaldosterone + NADP(+) => aldosterone + H(+) + NADPH","NA","NA"
"16975","46676","(4R)-hydroxy-(6R)-2,2,6-trimethylcyclohexanone + NAD(+) => (6R)-2,2,6-trimethyl-1,4-cyclohexanedione + H(+) + NADH","NA","NA"
"16976","46676","(6R)-2,2,6-trimethyl-1,4-cyclohexanedione + H(+) + NADH => (4R)-hydroxy-(6R)-2,2,6-trimethylcyclohexanone + NAD(+)","NA","NA"
"16977","46680","2 [Fe(III)-cytochrome b5] + NADH => 2 [Fe(II)-cytochrome b5] + H(+) + NAD(+)","1.6.2.2","R00100"
"16978","46680","2 [Fe(II)-cytochrome b5] + H(+) + NAD(+) => 2 [Fe(III)-cytochrome b5] + NADH","1.6.2.2","R00100"
"16979","46692","4-hydroxybenzoate + ATP + H(+) => 4-hydroxybenzoyl-AMP + diphosphate","NA","NA"
"16980","46692","4-hydroxybenzoyl-AMP + diphosphate => 4-hydroxybenzoate + ATP + H(+)","NA","NA"
"16981","46696","S-adenosyl-L-methionine + a pseudouridine in 16S/18S rRNA => S-adenosyl-L-homocysteine + an N(1)-methylpseudouridine in 16S/18S rRNA + H(+)","2.1.1.260","NA"
"16982","46696","S-adenosyl-L-homocysteine + an N(1)-methylpseudouridine in 16S/18S rRNA + H(+) => S-adenosyl-L-methionine + a pseudouridine in 16S/18S rRNA","2.1.1.260","NA"
"16983","46700","(R)-lipoate + GTP + H(+) => (R)-lipoyl-GMP + diphosphate","NA","NA"
"16984","46700","(R)-lipoyl-GMP + diphosphate => (R)-lipoate + GTP + H(+)","NA","NA"
"16985","46704","ATP + H(+) + salicylate => 2-hydroxybenzoyl-AMP + diphosphate","NA","NA"
"16986","46704","2-hydroxybenzoyl-AMP + diphosphate => ATP + H(+) + salicylate","NA","NA"
"16987","46712","S-adenosyl-L-methionine + pseudouridine(1248) in human 18S rRNA => N(1)-methylpseudouridine(1248) in human 18S rRNA + S-adenosyl-L-homocysteine + H(+)","2.1.1.260","NA"
"16988","46712","N(1)-methylpseudouridine(1248) in human 18S rRNA + S-adenosyl-L-homocysteine + H(+) => S-adenosyl-L-methionine + pseudouridine(1248) in human 18S rRNA","2.1.1.260","NA"
"16989","46716","S-adenosyl-L-methionine + pseudouridine(914) in M. jannaschii 16S rRNA => N(1)-methylpseudouridine(914) in M. jannaschii 16S rRNA + S-adenosyl-L-homocysteine + H(+)","2.1.1.260","NA"
"16990","46716","N(1)-methylpseudouridine(914) in M. jannaschii 16S rRNA + S-adenosyl-L-homocysteine + H(+) => S-adenosyl-L-methionine + pseudouridine(914) in M. jannaschii 16S rRNA","2.1.1.260","NA"
"16991","46720","(3R)-hydroxyhexanoyl-CoA => (2E)-hexenoyl-CoA + H2O","NA","NA"
"16992","46720","(2E)-hexenoyl-CoA + H2O => (3R)-hydroxyhexanoyl-CoA","NA","NA"
"16993","46724","(2S)-2-methyltetradecanoyl-CoA => (2R)-2-methyltetradecanoyl-CoA","NA","NA"
"16994","46724","(2R)-2-methyltetradecanoyl-CoA => (2S)-2-methyltetradecanoyl-CoA","NA","NA"
"16995","46728","(25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA + O2 => (24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-en-26-oyl-CoA + H2O2","NA","NA"
"16996","46728","(24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-en-26-oyl-CoA + H2O2 => (25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA + O2","NA","NA"
"16997","46732","(2R,6)-dimethylheptanoyl-CoA => (2S,6)-dimethylheptanoyl-CoA","NA","NA"
"16998","46732","(2S,6)-dimethylheptanoyl-CoA => (2R,6)-dimethylheptanoyl-CoA","NA","NA"
"16999","46740","cholesta-5,7,24-trien-3beta-ol + H(+) + NADPH => cholesta-5,24-dien-3beta-ol + NADP(+)","NA","NA"
"17000","46740","cholesta-5,24-dien-3beta-ol + NADP(+) => cholesta-5,7,24-trien-3beta-ol + H(+) + NADPH","NA","NA"
"17001","46744","ATP + hydrogencarbonate => ADP + carboxyphosphate","NA","R10948"
"17002","46744","ADP + carboxyphosphate => ATP + hydrogencarbonate","NA","R10948"
"17003","46748","carboxyphosphate + NH4(+) => carbamate + 2 H(+) + phosphate","NA","R10949"
"17004","46748","carbamate + 2 H(+) + phosphate => carboxyphosphate + NH4(+)","NA","R10949"
"17005","46752","7alpha-hydroxycholest-4-en-3-one + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2 => 7alpha,12alpha-dihydroxycholest-4-en-3-one + 2 [Fe(III)-cytochrome b5] + H2O","1.14.18.8","R04826"
"17006","46752","7alpha,12alpha-dihydroxycholest-4-en-3-one + 2 [Fe(III)-cytochrome b5] + H2O => 7alpha-hydroxycholest-4-en-3-one + 2 [Fe(II)-cytochrome b5] + 2 H(+) + O2","1.14.18.8","R04826"
"17007","46756","a 1-acyl-2-hexadecanoyl-glycerolipid + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] => a 1-acyl-2-[(7Z)-hexadecenoyl]-glycerolipid + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]","1.14.19.42","NA"
"17008","46756","a 1-acyl-2-[(7Z)-hexadecenoyl]-glycerolipid + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] => a 1-acyl-2-hexadecanoyl-glycerolipid + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin]","1.14.19.42","NA"
"17009","46760","2,4-dinitrotoluene + NADH + O2 => 4-methyl-5-nitrocatechol + NAD(+) + nitrite","1.14.12.24","R09233"
"17010","46760","4-methyl-5-nitrocatechol + NAD(+) + nitrite => 2,4-dinitrotoluene + NADH + O2","1.14.12.24","R09233"
"17011","46764","a 1-acyl-2-hexadecanoyl-glycerolipid + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] => a 1-acyl-2-[(3E)-hexadec-3-enoyl]-glycerolipid + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]","1.14.19.43","NA"
"17012","46764","a 1-acyl-2-[(3E)-hexadec-3-enoyl]-glycerolipid + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] => a 1-acyl-2-hexadecanoyl-glycerolipid + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin]","1.14.19.43","NA"
"17013","46768","a 1-acyl-2-hexadecanoyl-glycerolipid + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] => a 1-acyl-2-[(9Z)-hexadecenoyl]-glycerolipid + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]","1.14.19.27","NA"
"17014","46768","a 1-acyl-2-[(9Z)-hexadecenoyl]-glycerolipid + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] => a 1-acyl-2-hexadecanoyl-glycerolipid + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin]","1.14.19.27","NA"
