met	reaction	formula	MNX_ID	reactant	product	common_met_num
Rh51	1 MNXM211@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM37@MNXD1	1 `L-citrulline` + 1 `L-glutamine` = 1 `L-citrulline` + 1 `L-glutamine`	MNXR105967	1 `L-citrulline` + 1 `L-glutamine` 	 1 `L-citrulline` + 1 `L-glutamine`	2
Rh51	1 MNXM1@MNXD2 + 1 MNXM37@MNXD1 + 1 MNXM7@MNXD2 + 1 MNXM9@MNXD2 = 1 MNXM2@MNXD2 + 1 MNXM3@MNXD2 + 1 MNXM37@MNXD2	1 `H(+)` + 1 `L-glutamine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-glutamine`	MNXR126434	1 `H(+)` + 1 `L-glutamine` + 1 `ADP` + 1 `phosphate` 	 1 `H2O` + 1 `ATP` + 1 `L-glutamine`	1
Rh51	1 MNXM37@MNXD1 + 1 MNXM575@MNXD1 = 1 MNXM37@MNXD1 + 1 MNXM575@MNXD1	1 `L-glutamine` + 1 `2-oxoglutaramate` = 1 `L-glutamine` + 1 `2-oxoglutaramate`	MNXR129672	1 `L-glutamine` + 1 `2-oxoglutaramate` 	 1 `L-glutamine` + 1 `2-oxoglutaramate`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM97@MNXD1	1 `L-asparagine` + 1 `L-phenylalanine` = 1 `L-asparagine` + 1 `L-phenylalanine`	MNXR96058	1 `L-asparagine` + 1 `L-phenylalanine` 	 1 `L-asparagine` + 1 `L-phenylalanine`	2
Rh53	1 MNXM147@MNXD2 + 1 MNXM2@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM147@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1	1 `L-asparagine` + 1 `H2O` + 1 `ATP` = 1 `H(+)` + 1 `L-asparagine` + 1 `ADP` + 1 `phosphate`	MNXR96065	1 `L-asparagine` + 1 `H2O` + 1 `ATP` 	 1 `H(+)` + 1 `L-asparagine` + 1 `ADP` + 1 `phosphate`	1
Rh53	1 MNXM01@MNXD1 + 1 MNXM147@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM147@MNXD2	1 `H(+)` + 1 `L-asparagine` = 1 `H(+)` + 1 `L-asparagine`	MNXR96066	1 `H(+)` + 1 `L-asparagine` 	 1 `H(+)` + 1 `L-asparagine`	2
Rh53	1 MNXM01@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM147@MNXD1	1 `H(+)` + 1 `L-asparagine` = 1 `H(+)` + 1 `L-asparagine`	MNXR96067	1 `H(+)` + 1 `L-asparagine` 	 1 `H(+)` + 1 `L-asparagine`	2
Rh53	1 MNXM147@MNXD1 = 1 MNXM147@MNXD2	1 `L-asparagine` = 1 `L-asparagine`	MNXR96069	1 `L-asparagine` 	 1 `L-asparagine`	1
Rh53	2 MNXM01@MNXD1 + 1 MNXM147@MNXD1 = 2 MNXM01@MNXD2 + 1 MNXM147@MNXD2	2 `H(+)` + 1 `L-asparagine` = 2 `H(+)` + 1 `L-asparagine`	MNXR96070	2 `H(+)` + 1 `L-asparagine` 	 2 `H(+)` + 1 `L-asparagine`	2
Rh53	1 MNXM147@MNXD1 = 1 MNXM147@BOUNDARY	1 `L-asparagine` = 1 `L-asparagine`	MNXR98292	1 `L-asparagine` 	 1 `L-asparagine`	1
Rh53	1 MNXM147@MNXD1 + 1 MNXM29@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM29@MNXD1	1 `L-asparagine` + 1 `glycine` = 1 `L-asparagine` + 1 `glycine`	MNXR105512	1 `L-asparagine` + 1 `glycine` 	 1 `L-asparagine` + 1 `glycine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM32@MNXD1	1 `L-asparagine` + 1 `L-alanine` = 1 `L-asparagine` + 1 `L-alanine`	MNXR105524	1 `L-asparagine` + 1 `L-alanine` 	 1 `L-asparagine` + 1 `L-alanine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM53@MNXD1	1 `L-asparagine` + 1 `L-serine` = 1 `L-asparagine` + 1 `L-serine`	MNXR105546	1 `L-asparagine` + 1 `L-serine` 	 1 `L-asparagine` + 1 `L-serine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM61@MNXD1	1 `L-asparagine` + 1 `L-methionine` = 1 `L-asparagine` + 1 `L-methionine`	MNXR105556	1 `L-asparagine` + 1 `L-methionine` 	 1 `L-asparagine` + 1 `L-methionine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM94@MNXD1	1 `L-asparagine` + 1 `L-tryptophan` = 1 `L-asparagine` + 1 `L-tryptophan`	MNXR105566	1 `L-asparagine` + 1 `L-tryptophan` 	 1 `L-asparagine` + 1 `L-tryptophan`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM76@MNXD1	1 `L-asparagine` + 1 `L-tyrosine` = 1 `L-asparagine` + 1 `L-tyrosine`	MNXR105576	1 `L-asparagine` + 1 `L-tyrosine` 	 1 `L-asparagine` + 1 `L-tyrosine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM55@MNXD1	1 `L-asparagine` + 1 `L-cysteine` = 1 `L-asparagine` + 1 `L-cysteine`	MNXR105583	1 `L-asparagine` + 1 `L-cysteine` 	 1 `L-asparagine` + 1 `L-cysteine`	2
Rh53	1 MNXM140@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM147@MNXD1	1 `L-leucine` + 1 `L-asparagine` = 1 `L-leucine` + 1 `L-asparagine`	MNXR105589	1 `L-leucine` + 1 `L-asparagine` 	 1 `L-leucine` + 1 `L-asparagine`	2
Rh53	1 MNXM114@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM147@MNXD1	1 `L-proline` + 1 `L-asparagine` = 1 `L-proline` + 1 `L-asparagine`	MNXR105592	1 `L-proline` + 1 `L-asparagine` 	 1 `L-proline` + 1 `L-asparagine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM199@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM199@MNXD1	1 `L-asparagine` + 1 `L-valine` = 1 `L-asparagine` + 1 `L-valine`	MNXR105597	1 `L-asparagine` + 1 `L-valine` 	 1 `L-asparagine` + 1 `L-valine`	2
Rh53	1 MNXM142@MNXD1 + 1 MNXM147@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM147@MNXD1	1 `L-threonine` + 1 `L-asparagine` = 1 `L-threonine` + 1 `L-asparagine`	MNXR105598	1 `L-threonine` + 1 `L-asparagine` 	 1 `L-threonine` + 1 `L-asparagine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM353@MNXD1	1 `L-asparagine` + 1 `L-homoserine` = 1 `L-asparagine` + 1 `L-homoserine`	MNXR105599	1 `L-asparagine` + 1 `L-homoserine` 	 1 `L-asparagine` + 1 `L-homoserine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM231@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM231@MNXD1	1 `L-asparagine` + 1 `L-isoleucine` = 1 `L-asparagine` + 1 `L-isoleucine`	MNXR105600	1 `L-asparagine` + 1 `L-isoleucine` 	 1 `L-asparagine` + 1 `L-isoleucine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM89689@MNXD1	1 `L-asparagine` + 1 `L-ornithine` = 1 `L-asparagine` + 1 `L-ornithine`	MNXR105944	1 `L-asparagine` + 1 `L-ornithine` 	 1 `L-asparagine` + 1 `L-ornithine`	2
Rh53	1 MNXM147@MNXD1 + 1 MNXM211@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM211@MNXD1	1 `L-asparagine` + 1 `L-citrulline` = 1 `L-asparagine` + 1 `L-citrulline`	MNXR105976	1 `L-asparagine` + 1 `L-citrulline` 	 1 `L-asparagine` + 1 `L-citrulline`	2
Rh54	1 MNXM29@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM29@MNXD2 + 1 MNXM32@MNXD1	1 `glycine` + 1 `L-alanine` = 1 `glycine` + 1 `L-alanine`	MNXR95691	1 `glycine` + 1 `L-alanine` 	 1 `glycine` + 1 `L-alanine`	2
Rh54	1 MNXM1@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM32@MNXD2	1 `H(+)` + 1 `L-alanine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-alanine`	MNXR95703	1 `H(+)` + 1 `L-alanine` + 1 `ADP` + 1 `phosphate` 	 1 `H2O` + 1 `ATP` + 1 `L-alanine`	1
Rh54	1 MNXM01@MNXD1 + 1 MNXM32@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM32@MNXD2	1 `H(+)` + 1 `L-alanine` = 1 `H(+)` + 1 `L-alanine`	MNXR95704	1 `H(+)` + 1 `L-alanine` 	 1 `H(+)` + 1 `L-alanine`	2
Rh54	1 MNXM32@MNXD1 = 1 MNXM32@MNXD2	1 `L-alanine` = 1 `L-alanine`	MNXR95706	1 `L-alanine` 	 1 `L-alanine`	1
Rh54	1 MNXM32@MNXD1 + 1 MNXM927@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM927@MNXD1	1 `L-alanine` + 1 `L-cystine` = 1 `L-alanine` + 1 `L-cystine`	MNXR97011	1 `L-alanine` + 1 `L-cystine` 	 1 `L-alanine` + 1 `L-cystine`	2
Rh54	1 MNXM32@MNXD1 = 1 MNXM32@BOUNDARY	1 `L-alanine` = 1 `L-alanine`	MNXR98256	1 `L-alanine` 	 1 `L-alanine`	1
Rh54	1 MNXM32@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM89689@MNXD1	1 `L-alanine` + 1 `L-ornithine` = 1 `L-alanine` + 1 `L-ornithine`	MNXR102217	1 `L-alanine` + 1 `L-ornithine` 	 1 `L-alanine` + 1 `L-ornithine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM53@MNXD1	1 `L-alanine` + 1 `L-serine` = 1 `L-alanine` + 1 `L-serine`	MNXR105516	1 `L-alanine` + 1 `L-serine` 	 1 `L-alanine` + 1 `L-serine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM61@MNXD1	1 `L-alanine` + 1 `L-methionine` = 1 `L-alanine` + 1 `L-methionine`	MNXR105517	1 `L-alanine` + 1 `L-methionine` 	 1 `L-alanine` + 1 `L-methionine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM94@MNXD1	1 `L-alanine` + 1 `L-tryptophan` = 1 `L-alanine` + 1 `L-tryptophan`	MNXR105518	1 `L-alanine` + 1 `L-tryptophan` 	 1 `L-alanine` + 1 `L-tryptophan`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM97@MNXD1	1 `L-alanine` + 1 `L-phenylalanine` = 1 `L-alanine` + 1 `L-phenylalanine`	MNXR105519	1 `L-alanine` + 1 `L-phenylalanine` 	 1 `L-alanine` + 1 `L-phenylalanine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM76@MNXD1	1 `L-alanine` + 1 `L-tyrosine` = 1 `L-alanine` + 1 `L-tyrosine`	MNXR105520	1 `L-alanine` + 1 `L-tyrosine` 	 1 `L-alanine` + 1 `L-tyrosine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM55@MNXD1	1 `L-alanine` + 1 `L-cysteine` = 1 `L-alanine` + 1 `L-cysteine`	MNXR105521	1 `L-alanine` + 1 `L-cysteine` 	 1 `L-alanine` + 1 `L-cysteine`	2
Rh54	1 MNXM140@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM32@MNXD1	1 `L-leucine` + 1 `L-alanine` = 1 `L-leucine` + 1 `L-alanine`	MNXR105522	1 `L-leucine` + 1 `L-alanine` 	 1 `L-leucine` + 1 `L-alanine`	2
Rh54	1 MNXM114@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM32@MNXD1	1 `L-proline` + 1 `L-alanine` = 1 `L-proline` + 1 `L-alanine`	MNXR105523	1 `L-proline` + 1 `L-alanine` 	 1 `L-proline` + 1 `L-alanine`	2
Rh54	1 MNXM199@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM32@MNXD1	1 `L-valine` + 1 `L-alanine` = 1 `L-valine` + 1 `L-alanine`	MNXR105525	1 `L-valine` + 1 `L-alanine` 	 1 `L-valine` + 1 `L-alanine`	2
Rh54	1 MNXM142@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM32@MNXD1	1 `L-threonine` + 1 `L-alanine` = 1 `L-threonine` + 1 `L-alanine`	MNXR105526	1 `L-threonine` + 1 `L-alanine` 	 1 `L-threonine` + 1 `L-alanine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM353@MNXD1	1 `L-alanine` + 1 `L-homoserine` = 1 `L-alanine` + 1 `L-homoserine`	MNXR105527	1 `L-alanine` + 1 `L-homoserine` 	 1 `L-alanine` + 1 `L-homoserine`	2
Rh54	1 MNXM231@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM32@MNXD1	1 `L-isoleucine` + 1 `L-alanine` = 1 `L-isoleucine` + 1 `L-alanine`	MNXR105528	1 `L-isoleucine` + 1 `L-alanine` 	 1 `L-isoleucine` + 1 `L-alanine`	2
Rh54	1 MNXM211@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM32@MNXD1	1 `L-citrulline` + 1 `L-alanine` = 1 `L-citrulline` + 1 `L-alanine`	MNXR105966	1 `L-citrulline` + 1 `L-alanine` 	 1 `L-citrulline` + 1 `L-alanine`	2
Rh54	1 MNXM1@MNXD1 + 1 MNXM11@MNXD1 + 1 MNXM14@MNXD1 + 1 MNXM162942@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM89576@MNXD1	1 `H(+)` + 1 `diphosphate` + 1 `AMP` + 1 `Charged-ALA-tRNAs` = 1 `H(+)` + 1 `ATP` + 1 `L-alanine` + 1 `tRNA(Ala)`	MNXR115678	1 `H(+)` + 1 `diphosphate` + 1 `AMP` + 1 `Charged-ALA-tRNAs` 	 1 `H(+)` + 1 `ATP` + 1 `L-alanine` + 1 `tRNA(Ala)`	1
Rh54	2 MNXM01@MNXD1 + 2 MNXM32@MNXD1 = 2 MNXM01@MNXD2 + 2 MNXM32@MNXD2	2 `H(+)` + 2 `L-alanine` = 2 `H(+)` + 2 `L-alanine`	MNXR118826	2 `H(+)` + 2 `L-alanine` 	 2 `H(+)` + 2 `L-alanine`	2
Rh54	1 MNXM01@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM32@MNXD1	1 `H(+)` + 1 `L-alanine` = 1 `H(+)` + 1 `L-alanine`	MNXR124024	1 `H(+)` + 1 `L-alanine` 	 1 `H(+)` + 1 `L-alanine`	2
Rh54	1 MNXM32@MNXD1 + 1 MNXM42@MNXD2 = 1 MNXM32@MNXD2 + 1 MNXM42@MNXD1	1 `L-alanine` + 1 `L-aspartate` = 1 `L-alanine` + 1 `L-aspartate`	MNXR126590	1 `L-alanine` + 1 `L-aspartate` 	 1 `L-alanine` + 1 `L-aspartate`	2
Rh54	1 MNXM12803@MNXD1 + 1 MNXM138@MNXD1 + 1 MNXM32@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM9@MNXD1 + 1 MNXM9064@MNXD1	1 `Pseudomonas aeruginosa LPS core precursor 7 + KDO2-lipidA` + 1 `carbamoyl phosphate` + 1 `L-alanine` = 1 `H2O` + 1 `phosphate` + 1 `Pseudomonas aeruginosa LPS core + KDO2-lipidA`	MNXR137784	1 `Pseudomonas aeruginosa LPS core precursor 7 + KDO2-lipidA` + 1 `carbamoyl phosphate` + 1 `L-alanine` 	 1 `H2O` + 1 `phosphate` + 1 `Pseudomonas aeruginosa LPS core + KDO2-lipidA`	1
Rh55	1 MNXM53@MNXD1 + 1 MNXM927@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM927@MNXD1	1 `L-serine` + 1 `L-cystine` = 1 `L-serine` + 1 `L-cystine`	MNXR97020	1 `L-serine` + 1 `L-cystine` 	 1 `L-serine` + 1 `L-cystine`	2
Rh55	1 MNXM53@MNXD1 = 1 MNXM53@BOUNDARY	1 `L-serine` = 1 `L-serine`	MNXR98930	1 `L-serine` 	 1 `L-serine`	1
Rh55	1 MNXM29@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM29@MNXD2 + 1 MNXM53@MNXD1	1 `glycine` + 1 `L-serine` = 1 `glycine` + 1 `L-serine`	MNXR104342	1 `glycine` + 1 `L-serine` 	 1 `glycine` + 1 `L-serine`	2
Rh55	1 MNXM1@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM53@MNXD2	1 `H(+)` + 1 `L-serine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `L-serine`	MNXR104351	1 `H(+)` + 1 `L-serine` + 1 `ADP` + 1 `phosphate` 	 1 `H2O` + 1 `ATP` + 1 `L-serine`	1
Rh55	1 MNXM01@MNXD1 + 1 MNXM53@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM53@MNXD2	1 `H(+)` + 1 `L-serine` = 1 `H(+)` + 1 `L-serine`	MNXR104352	1 `H(+)` + 1 `L-serine` 	 1 `H(+)` + 1 `L-serine`	2
Rh55	1 MNXM53@MNXD1 = 1 MNXM53@MNXD2	1 `L-serine` = 1 `L-serine`	MNXR104354	1 `L-serine` 	 1 `L-serine`	1
Rh55	1 MNXM53@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM61@MNXD1	1 `L-serine` + 1 `L-methionine` = 1 `L-serine` + 1 `L-methionine`	MNXR105539	1 `L-serine` + 1 `L-methionine` 	 1 `L-serine` + 1 `L-methionine`	2
Rh55	1 MNXM53@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM94@MNXD1	1 `L-serine` + 1 `L-tryptophan` = 1 `L-serine` + 1 `L-tryptophan`	MNXR105540	1 `L-serine` + 1 `L-tryptophan` 	 1 `L-serine` + 1 `L-tryptophan`	2
Rh55	1 MNXM53@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM97@MNXD1	1 `L-serine` + 1 `L-phenylalanine` = 1 `L-serine` + 1 `L-phenylalanine`	MNXR105541	1 `L-serine` + 1 `L-phenylalanine` 	 1 `L-serine` + 1 `L-phenylalanine`	2
Rh55	1 MNXM53@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM76@MNXD1	1 `L-serine` + 1 `L-tyrosine` = 1 `L-serine` + 1 `L-tyrosine`	MNXR105542	1 `L-serine` + 1 `L-tyrosine` 	 1 `L-serine` + 1 `L-tyrosine`	2
Rh55	1 MNXM53@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM55@MNXD1	1 `L-serine` + 1 `L-cysteine` = 1 `L-serine` + 1 `L-cysteine`	MNXR105543	1 `L-serine` + 1 `L-cysteine` 	 1 `L-serine` + 1 `L-cysteine`	2
Rh55	1 MNXM140@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM53@MNXD1	1 `L-leucine` + 1 `L-serine` = 1 `L-leucine` + 1 `L-serine`	MNXR105544	1 `L-leucine` + 1 `L-serine` 	 1 `L-leucine` + 1 `L-serine`	2
Rh55	1 MNXM114@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM53@MNXD1	1 `L-proline` + 1 `L-serine` = 1 `L-proline` + 1 `L-serine`	MNXR105545	1 `L-proline` + 1 `L-serine` 	 1 `L-proline` + 1 `L-serine`	2
Rh55	1 MNXM199@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM53@MNXD1	1 `L-valine` + 1 `L-serine` = 1 `L-valine` + 1 `L-serine`	MNXR105547	1 `L-valine` + 1 `L-serine` 	 1 `L-valine` + 1 `L-serine`	2
Rh55	1 MNXM142@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM53@MNXD1	1 `L-threonine` + 1 `L-serine` = 1 `L-threonine` + 1 `L-serine`	MNXR105548	1 `L-threonine` + 1 `L-serine` 	 1 `L-threonine` + 1 `L-serine`	2
Rh55	1 MNXM353@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM353@MNXD2 + 1 MNXM53@MNXD1	1 `L-homoserine` + 1 `L-serine` = 1 `L-homoserine` + 1 `L-serine`	MNXR105549	1 `L-homoserine` + 1 `L-serine` 	 1 `L-homoserine` + 1 `L-serine`	2
Rh55	1 MNXM231@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM53@MNXD1	1 `L-isoleucine` + 1 `L-serine` = 1 `L-isoleucine` + 1 `L-serine`	MNXR105550	1 `L-isoleucine` + 1 `L-serine` 	 1 `L-isoleucine` + 1 `L-serine`	2
Rh55	1 MNXM53@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM53@MNXD2 + 1 MNXM89689@MNXD1	1 `L-serine` + 1 `L-ornithine` = 1 `L-serine` + 1 `L-ornithine`	MNXR105937	1 `L-serine` + 1 `L-ornithine` 	 1 `L-serine` + 1 `L-ornithine`	2
Rh55	1 MNXM211@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM53@MNXD1	1 `L-citrulline` + 1 `L-serine` = 1 `L-citrulline` + 1 `L-serine`	MNXR105968	1 `L-citrulline` + 1 `L-serine` 	 1 `L-citrulline` + 1 `L-serine`	2
Rh55	2 MNXM01@MNXD1 + 2 MNXM53@MNXD1 = 2 MNXM01@MNXD2 + 2 MNXM53@MNXD2	2 `H(+)` + 2 `L-serine` = 2 `H(+)` + 2 `L-serine`	MNXR118828	2 `H(+)` + 2 `L-serine` 	 2 `H(+)` + 2 `L-serine`	2
Rh55	1 MNXM01@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM53@MNXD1	1 `H(+)` + 1 `L-serine` = 1 `H(+)` + 1 `L-serine`	MNXR132480	1 `H(+)` + 1 `L-serine` 	 1 `H(+)` + 1 `L-serine`	2
Rh69	1 MNXM221@MNXD1 = 1 MNXM221@BOUNDARY	1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` = 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine`	MNXR98876	1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` 	 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine`	1
Rh69	1 MNXM1@MNXD1 + 1 MNXM221@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM221@MNXD2 + 1 MNXM3@MNXD1	1 `H(+)` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ATP`	MNXR103248	1 `H(+)` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ADP` + 1 `phosphate` 	 1 `H2O` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ATP`	1
Rh69	1 MNXM1@MNXD2 + 1 MNXM221@MNXD1 + 1 MNXM7@MNXD2 + 1 MNXM9@MNXD2 = 1 MNXM2@MNXD2 + 1 MNXM221@MNXD2 + 1 MNXM3@MNXD2	1 `H(+)` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ATP`	MNXR103250	1 `H(+)` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ADP` + 1 `phosphate` 	 1 `H2O` + 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `ATP`	1
Rh69	1 MNXM221@MNXD1 = 1 MNXM221@MNXD2	1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` = 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine`	MNXR103315	1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` 	 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine`	1
Rh69	1 MNXM221@MNXD1 + 1 MNXM95573@MNXD2 = 1 MNXM221@MNXD2 + 1 MNXM95573@MNXD1	1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `phosphatidylinositol 4-phosphate` = 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `phosphatidylinositol 4-phosphate`	MNXR124575	1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `phosphatidylinositol 4-phosphate` 	 1 `1,2-diacyl-sn-glycero-3-phospho-L-serine` + 1 `phosphatidylinositol 4-phosphate`	2
Rh70	1 MNXM122@MNXD1 = 1 MNXM122@MNXD2	1 `1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)` = 1 `1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)`	MNXR102333	1 `1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)` 	 1 `1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)`	1
Rh78	1 MNXM01@MNXD1 + 1 MNXM131@MNXD1 + 1 MNXM149@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM131@MNXD2 + 1 MNXM149@MNXD2	1 `H(+)` + 1 `citrate` + 1 `Zn(2+)` = 1 `H(+)` + 1 `citrate` + 1 `Zn(2+)`	MNXR96745	1 `H(+)` + 1 `citrate` + 1 `Zn(2+)` 	 1 `H(+)` + 1 `citrate` + 1 `Zn(2+)`	3
Rh78	1 MNXM149@MNXD1 = 1 MNXM149@BOUNDARY	1 `Zn(2+)` = 1 `Zn(2+)`	MNXR98152	1 `Zn(2+)` 	 1 `Zn(2+)`	1
